,Room Heat Gain [W]
75.7,-6.482401680428931
75.71666666666667,-6.478725151263324
75.73333333333333,-6.474876895887894
75.75,-6.470855812460597
75.76666666666667,-6.466660891960624
75.78333333333333,-6.4622912238488235
75.8,-6.457746001150167
75.81666666666666,-6.453024524545041
75.83333333333333,-6.448126205192409
75.85,-6.443050566965633
75.86666666666666,-6.437797248025155
75.88333333333334,-6.432366001142782
75.9,-6.426756693791557
75.91666666666667,-6.420969307623682
75.93333333333334,-6.415003937126729
75.95,-6.408860787845177
75.96666666666667,-6.4025401744687205
75.98333333333333,-6.396042518420123
76.0,-6.389368344721394
76.01666666666667,-6.4235557793268185
76.03333333333333,-6.440760294025767
76.05,-6.448000846032672
76.06666666666666,-6.449353402829081
76.08333333333333,-6.447187550763374
76.1,-6.442882921327142
76.11666666666666,-6.4372444107924975
76.13333333333334,-6.430742943528966
76.15,-6.423655158782894
76.16666666666667,-6.4161445142994165
76.18333333333334,-6.408308420811223
76.2,-6.400205668844804
76.21666666666667,-6.391872416106279
76.23333333333333,-6.383331527420861
76.25,-6.374598049623857
76.26666666666667,-6.365682435741553
76.28333333333333,-6.356592454965964
76.3,-6.347334333671692
76.31666666666666,-6.337913444692542
76.33333333333333,-6.32833472807813
76.35,-6.31860295212842
76.36666666666666,-6.308722876007062
76.38333333333334,-6.298699352404379
76.4,-6.288537390518385
76.41666666666667,-6.278242193456519
76.43333333333334,-6.267819177659415
76.45,-6.257273979486971
76.46666666666667,-6.246612452340113
76.48333333333333,-6.235840656372875
76.5,-6.224964843266219
76.51666666666667,-6.21399143616513
76.53333333333333,-6.202927007516507
76.55,-6.191778254096286
76.56666666666666,-6.180551971128197
76.58333333333333,-6.16925502569018
76.6,-6.157894329859411
76.61666666666666,-6.14647681468233
76.63333333333334,-6.135009404560773
76.65,-6.123498992778184
76.66666666666667,-6.111952418431474
76.68333333333334,-6.100376445002356
76.7,-6.088777740154955
76.71666666666667,-6.077162857933786
76.73333333333333,-6.065538222073853
76.75,-6.0539101113356235
76.76666666666667,-6.0422846467244655
76.78333333333333,-6.030667780251311
76.8,-6.019065285536181
76.81666666666666,-6.007482749515657
76.83333333333333,-5.995925566314016
76.85,-5.984398932008215
76.86666666666666,-5.972907840750455
