,Indoor Air Temperature [°C]
72.0,1.7427278615812156
72.01666666666667,1.7388381109707325
72.03333333333333,1.7349181117723447
72.05,1.7309758997561175
72.06666666666666,1.7270162023179978
72.08333333333333,1.7230418244531052
72.1,1.7190544528017995
72.11666666666666,1.7150551224284527
72.13333333333334,1.7110444880366913
72.15,1.7070229817232985
72.16666666666667,1.7029909048538912
72.18333333333334,1.6989484816533604
72.2,1.6948958905172162
72.21666666666667,1.6908332823356318
72.23333333333333,1.6867607912288918
72.25,1.6826785408330238
72.26666666666667,1.6785866479635843
72.28333333333333,1.6744852247247763
72.3,1.6703743796882122
72.31666666666666,1.6662542185086977
72.33333333333333,1.662124844195091
72.35,1.6579863571672036
72.36666666666666,1.6538388551785488
72.38333333333334,1.6496824331545668
72.4,1.6455171829794608
72.41666666666667,1.6413431932530784
72.43333333333334,1.6371605490331262
72.45,1.632969331574202
72.46666666666667,1.628769618071317
72.48333333333333,1.6245614814149008
72.5,1.6203449899624616
72.51666666666667,1.616120207329402
72.53333333333333,1.6118871922030849
72.55,1.6076459981812263
72.56666666666666,1.6033966736359275
72.58333333333333,1.599139261604364
72.6,1.5948737997054536
72.61666666666666,1.590600320082899
72.63333333333334,1.5863188493732991
72.65,1.5820294086982472
72.66666666666667,1.5777320136797357
72.68333333333334,1.5734266744769343
72.7,1.5691133958428054
72.71666666666667,1.564792177199081
72.73333333333333,1.5604630127278938
72.75,1.5561258914782456
72.76666666666667,1.5517807974858897
72.78333333333333,1.5474277099044116
72.8,1.54306660314694
72.81666666666666,1.5386974470358155
72.83333333333333,1.5343202069597623
72.85,1.529934844036518
72.86666666666666,1.5255413152804067
72.88333333333334,1.521139573772757
72.9,1.5167295688348759
72.91666666666667,1.5123112462025574
72.93333333333334,1.5078845482005363
72.95,1.5034494139169965
72.96666666666667,1.4990057793770006
72.98333333333333,1.4945535777141004
73.0,1.4900927393398433
73.01666666666667,1.4856565254438578
73.03333333333333,1.481231209138798
73.05,1.4768087618966774
73.06666666666666,1.4723844631434417
73.08333333333333,1.4679555143069365
73.1,1.4635202347914742
73.11666666666666,1.4590775952207196
73.13333333333334,1.4546269462422288
73.15,1.4501678607943518
73.16666666666667,1.4457000422513033
73.18333333333334,1.4412232708537545
73.2,1.4367373724201684
73.21666666666667,1.4322422000458346
73.23333333333333,1.4277376233930568
73.25,1.4232235224331475
73.26666666666667,1.418699783812201
73.28333333333333,1.4141662987743189
73.3,1.4096229620174086
73.31666666666666,1.4050696711136652
73.33333333333333,1.4005063262767976
73.35,1.39593283034435
73.36666666666666,1.3913490888954243
73.38333333333334,1.386755010451509
73.4,1.3821505067293742
73.41666666666667,1.3775354929225045
73.43333333333334,1.3729098879948083
73.45,1.3682736149763173
73.46666666666667,1.3636266012509282
73.48333333333333,1.3589687788298193
73.5,1.3543000846059385
73.51666666666667,1.3496204605843332
73.53333333333333,1.34492985408707
73.55,1.3402282179296776
73.56666666666666,1.3355155105684275
73.58333333333333,1.3307916962177728
73.6,1.326056744938171
73.61666666666666,1.321310632695031
73.63333333333334,1.3165533413890103
73.65,1.3117848588597667
73.66666666666667,1.307005178864074
73.68333333333334,1.3022143010305172
73.7,1.297412230791906
73.71666666666667,1.2925989792978498
73.73333333333333,1.2877745633094264
73.75,1.28293900507731
73.76666666666667,1.2780923322057447
73.78333333333333,1.273234577504411
73.8,1.2683657788291498
73.81666666666666,1.263485978913991
73.83333333333333,1.2585952251958474
73.85,1.2536935696331284
73.86666666666666,1.2487810685200316
73.88333333333334,1.243857782297539
73.9,1.238923775362423
73.91666666666667,1.2339791158751154
73.93333333333334,1.2290238755677478
73.95,1.2240581295528727
73.96666666666667,1.2190819561336639
73.98333333333333,1.214095436617015
74.0,1.2090986551284573
74.01666666666667,1.2041166984314486
74.03333333333333,1.1991394164861617
74.05,1.194160936983053
74.06666666666666,1.1891778722531967
74.08333333333333,1.1841882795260972
74.1,1.1791910576407076
74.11666666666666,1.1741855967152333
74.13333333333334,1.169171574497284
74.15,1.1641488378178906
74.16666666666667,1.159117333460813
74.18333333333334,1.154077067752496
74.2,1.1490280828660389
74.21666666666667,1.1439704428694313
74.23333333333333,1.138904225468309
74.25,1.1338295170872357
74.26666666666667,1.1287464099182785
74.28333333333333,1.1236550001356136
74.3,1.1185553868077704
74.31666666666666,1.1134476712322794
74.33333333333333,1.108331956528957
74.35,1.1032083473955367
74.36666666666666,1.0980769499653888
74.38333333333334,1.0929378717318627
74.4,1.087791221515488
74.41666666666667,1.0826371094593128
74.43333333333334,1.077475647041524
74.45,1.0723069470984683
74.46666666666667,1.0671311238526187
74.48333333333333,1.0619482929416222
74.5,1.0567585714452434
74.51666666666667,1.0515620779082155
74.53333333333333,1.046358932357009
74.55,1.0411492563094384
74.56666666666666,1.0359331727765948
74.58333333333333,1.030710806255911
74.6,1.0254822827157
74.61666666666666,1.0202477295714516
74.63333333333334,1.0150072756529767
74.65,1.0097610511639914
74.66666666666667,1.0045091876337437
74.68333333333334,0.9992518178618752
74.7,0.9939890758565184
74.71666666666667,0.9887210967668238
74.73333333333333,0.9834480168104278
74.75,0.978169973196259
74.76666666666667,0.9728871040440481
74.78333333333333,0.9675995483003703
74.8,0.962307445652641
74.81666666666666,0.9570109364410087
74.83333333333333,0.9517101615695651
74.85,0.9464052624161923
74.86666666666666,0.9410963807430903
74.88333333333334,0.935783658606681
74.9,0.9304672382691024
74.91666666666667,0.9251472621102153
74.93333333333334,0.9198238725412011
74.95,0.9144972119198655
74.96666666666667,0.9091674224679309
74.98333333333333,0.9038346461904325
75.0,0.8984990247975588
75.01666666666667,0.8931856996289866
75.03333333333333,0.8878845723169775
75.05,0.8825898194228898
75.06666666666666,0.8772980994485238
75.08333333333333,0.8720075131933527
75.1,0.8667170005625735
75.11666666666666,0.8614259903322932
75.13333333333334,0.8561341965923361
75.15,0.8508415002911534
75.16666666666667,0.8455478801942036
75.18333333333334,0.8402533725608805
75.2,0.834958047534542
75.21666666666667,0.8296619952758988
75.23333333333333,0.8243653177897841
75.25,0.8190681240908475
75.26666666666667,0.8137705273360893
75.28333333333333,0.8084726431238209
75.3,0.8031745884903785
75.31666666666666,0.7978764813289558
75.33333333333333,0.7925784400674729
75.35,0.7872805835074814
75.36666666666666,0.7819830307651046
75.38333333333334,0.7766859012766076
75.4,0.7713893148454076
75.41666666666667,0.7660933917148327
75.43333333333334,0.7607982526555475
75.45,0.7555040190603108
75.46666666666667,0.7502108130403258
75.48333333333333,0.7449187575190308
75.5,0.7396279763196958
75.51666666666667,0.734338594244889
75.53333333333333,0.7290507371458261
75.55,0.7237645319803505
75.56666666666666,0.7184801068585784
75.58333333333333,0.7131975910763231
75.6,0.707917115135217
75.61666666666666,0.7026388107506705
75.63333333333334,0.6973628108477214
75.65,0.6920892495444946
75.66666666666667,0.6868182621256551
75.68333333333334,0.6815499850047217
75.7,0.6762845556775119
75.71666666666667,0.6710221126670604
75.73333333333333,0.6657627954605232
75.75,0.6605067444401698
75.76666666666667,0.6552541008077242
75.78333333333333,0.6500050065046707
75.8,0.6447596041278416
75.81666666666666,0.6395180368422189
75.83333333333333,0.6342804482909514
75.85,0.6290469825040077
75.86666666666666,0.6238177838052366
75.88333333333334,0.6185929967193147
75.9,0.6133727658785801
75.91666666666667,0.608157235930264
75.93333333333334,0.6029465514448589
75.95,0.5977408568258511
75.96666666666667,0.5925402962211592
75.98333333333333,0.5873450134363907
76.0,0.5821551518506567
76.01666666666667,0.576937521001355
76.03333333333333,0.5717059155234097
76.05,0.566468428797009
76.06666666666666,0.5612298434357967
76.08333333333333,0.5559930173208727
76.1,0.550759687706659
76.11666666666666,0.5455309380583344
76.13333333333334,0.5403074693256258
76.15,0.5350897577538376
76.16666666666667,0.529878146817282
76.18333333333334,0.5246729008667899
76.2,0.5194742364997751
76.21666666666667,0.5142823409440211
76.23333333333333,0.5090973828549181
76.25,0.5039195186659526
76.26666666666667,0.4987488963199098
76.28333333333333,0.49358565744898897
76.3,0.4884299386278599
76.31666666666666,0.4832818720670389
76.33333333333333,0.4781415859644085
76.35,0.47300920464476803
76.36666666666666,0.4678848485671665
76.38333333333334,0.4627686342490165
76.4,0.4576606741389355
76.41666666666667,0.45256107645923294
76.43333333333334,0.44746994503253745
76.45,0.4423873791034225
76.46666666666667,0.43731347316185065
76.48333333333333,0.43224831677531483
76.5,0.4271919944333149
76.51666666666667,0.4221445854080912
76.53333333333333,0.4171061636332638
76.55,0.4120767976029356
76.56666666666666,0.40705655029165655
76.58333333333333,0.4020454790960457
76.6,0.39704363579835444
76.61666666666666,0.39205106655094824
76.63333333333334,0.3870678118818205
76.65,0.3820939067196605
76.66666666666667,0.37712938043807753
76.68333333333334,0.3721742569168782
76.7,0.36722855462005555
76.71666666666667,0.3622922866879321
76.73333333333333,0.35736546104305944
76.75,0.3524480805078838
76.76666666666667,0.34754014293309865
76.78333333333333,0.34264164133475106
76.8,0.33775256403913545
76.81666666666666,0.33287289483450877
76.83333333333333,0.3280026131276941
76.85,0.32314169410483373
76.86666666666666,0.3182901088955532
76.88333333333334,0.31344782473883015
76.9,0.30861480515034145
76.91666666666667,0.3037910100900376
76.93333333333334,0.29897639612943294
76.95,0.2941709166179862
76.96666666666667,0.2893745218478898
76.98333333333333,0.28458715921647126
77.0,0.2798087733866055
77.01666666666667,0.2750059731101828
77.03333333333333,0.27019235040069134
77.05,0.265375794407646
77.06666666666666,0.2605608821244232
77.08333333333333,0.2557502646353669
77.1,0.25094547142776946
77.11666666666666,0.2461473774277465
77.13333333333334,0.24135647446672692
77.15,0.2365730292799526
77.16666666666667,0.23179717562379665
77.18333333333334,0.22702896810710627
77.2,0.22226841374674677
77.21666666666667,0.2175154905432919
77.23333333333333,0.21277015847965686
77.25,0.20803236608378484
77.26666666666667,0.2033020543877342
77.28333333333333,0.19857915934989023
77.3,0.19386361336637492
77.31666666666666,0.18915534623710073
77.33333333333333,0.18445428580292855
77.35,0.17976035838148618
77.36666666666666,0.17507348907736286
77.38333333333334,0.17039360201317777
77.4,0.1657206205084094
77.41666666666667,0.1610544672240053
77.43333333333334,0.15639506428277627
77.45,0.15174233337307896
77.46666666666667,0.14709619583993572
77.48333333333333,0.14245657276671864
77.5,0.1378233850500692
77.51666666666667,0.1331965534683377
77.53333333333333,0.12857599874621428
77.55,0.12396164161492607
77.56666666666666,0.11935340286947849
77.58333333333333,0.11475120342322498
77.6,0.11015496436004923
77.61666666666666,0.10556460698404635
77.63333333333334,0.10098005286801026
77.65,0.09640122389913586
77.66666666666667,0.09182804232403896
77.68333333333334,0.08726043079161627
77.7,0.08269831239437053
77.71666666666667,0.07814161070842829
77.73333333333333,0.07359024983202289
77.75,0.06904415442227219
77.76666666666667,0.06450324973087618
77.78333333333333,0.05996746163793887
77.8,0.05543671668482375
77.81666666666666,0.050910942105019785
77.83333333333333,0.04639006585404104
77.85,0.041874016637450495
77.86666666666666,0.03736272393774698
77.88333333333334,0.03285611803983102
77.9,0.028354130054765392
77.91666666666667,0.023856691942512498
77.93333333333334,0.01936373653290957
77.95,0.014875197545677565
77.96666666666667,0.010391009608781587
77.98333333333333,0.005911108275654442
78.0,0.001435430040942265
78.01666666666667,-0.0029944209779841913
78.03333333333333,-0.007395571800770995
78.05,-0.011778022727071402
78.06666666666666,-0.016147635527488546
78.08333333333333,-0.020507866064065183
78.1,-0.024860769498161517
78.11666666666666,-0.02920758391024947
78.13333333333334,-0.03354906946287883
78.15,-0.03788570573431116
78.16666666666667,-0.04221780670604858
78.18333333333334,-0.04654558789513885
78.2,-0.05086920564446018
78.21666666666667,-0.055188780188814235
78.23333333333333,-0.05950440924760869
78.25,-0.06381617607161161
78.26666666666667,-0.06812415423064522
78.28333333333333,-0.07242841047707316
78.3,-0.07672900646582548
78.31666666666666,-0.08102599978957414
78.33333333333333,-0.08531944459946317
78.35,-0.08960939197157813
78.36666666666666,-0.0938958901164142
78.38333333333334,-0.09817898448960705
78.4,-0.10245871784013616
78.41666666666667,-0.10673513021947656
78.43333333333334,-0.11100825896647848
78.45,-0.11527813867837722
78.46666666666667,-0.1195448011744702
78.48333333333333,-0.12380827545774764
78.5,-0.12806858767834228
78.51666666666667,-0.13232576110090122
78.53333333333333,-0.13657981607809688
78.55,-0.1408307700311866
78.56666666666666,-0.1450786374395534
78.58333333333333,-0.14932342983843228
78.6,-0.1535651558259019
78.61666666666666,-0.15780382107919877
78.63333333333334,-0.1620394283796145
78.65,-0.1662719776461472
78.66666666666667,-0.17050146597739513
78.68333333333334,-0.17472788770061243
78.7,-0.1789512344284958
78.71666666666667,-0.18317149512165543
78.73333333333333,-0.1873886561572249
78.75,-0.19160270140241664
78.76666666666667,-0.19581361229222694
78.78333333333333,-0.20002136791134717
78.8,-0.20422594507851954
78.81666666666666,-0.20842731843384854
78.83333333333333,-0.21262546052787457
78.85,-0.21682034191206867
78.86666666666666,-0.2210119312300094
78.88333333333334,-0.22520019530929858
78.9,-0.22938509925307926
78.91666666666667,-0.2335666065315536
78.93333333333334,-0.23774467907247754
78.95,-0.24191927735091667
78.96666666666667,-0.24609036047723976
78.98333333333333,-0.250257886284146
79.0,-0.2544218114115324
79.01666666666667,-0.2585404247229235
79.03333333333333,-0.2626307461595161
79.05,-0.26670266897428974
79.06666666666666,-0.27076194801037445
79.08333333333333,-0.27481193240572566
79.1,-0.2788545708821175
79.11666666666666,-0.2828909954413348
79.13333333333334,-0.2869218606029449
79.15,-0.29094754080875873
79.16666666666667,-0.2949682454790832
79.18333333333334,-0.2989840862125561
79.2,-0.30299511614254016
79.21666666666667,-0.30700135306949505
79.23333333333333,-0.3110027931212471
79.25,-0.31499941886841043
79.26666666666667,-0.31899120418313487
79.28333333333333,-0.3229781171760351
79.3,-0.32696012199198776
79.31666666666666,-0.3309371799232963
79.33333333333333,-0.3349092501099449
79.35,-0.33887628998689934
79.36666666666666,-0.34283825557417913
79.38333333333334,-0.3467951016677375
79.4,-0.35074678196582454
79.41666666666667,-0.35469324915362677
79.43333333333334,-0.35863445496016766
79.45,-0.3625703501962789
79.46666666666667,-0.3665008847806348
79.48333333333333,-0.3704260077577146
79.5,-0.3743456673109904
79.51666666666667,-0.37825981077332926
79.53333333333333,-0.3821683846366568
79.55,-0.3860713345619047
79.56666666666666,-0.3899686053901519
79.58333333333333,-0.3938601411554714
79.6,-0.397745885100278
79.61666666666666,-0.4016257796928926
79.63333333333334,-0.40549976664800624
79.65,-0.4093677869500425
79.66666666666667,-0.41322978087856654
79.68333333333334,-0.4170856880367637
79.7,-0.4209354473821918
79.71666666666667,-0.4247789972596365
79.73333333333333,-0.4286162754358429
79.75,-0.4324472191364066
79.76666666666667,-0.4362717650834611
79.78333333333333,-0.4400898495352976
79.8,-0.44390140832655334
79.81666666666666,-0.4477063769090819
79.83333333333333,-0.4515046903938469
79.85,-0.45529628359247454
79.86666666666666,-0.45908109105937456
79.88333333333334,-0.4628590471334064
79.9,-0.46663008597977296
79.91666666666667,-0.4703941416309476
79.93333333333334,-0.4741511480274312
79.95,-0.47790103905759906
79.96666666666667,-0.48164374859675263
79.98333333333333,-0.4853792105456023
80.0,-0.4891073588672157
80.01666666666667,-0.4927614609566149
80.03333333333333,-0.49636875571280825
80.05,-0.4999450810210533
80.06666666666666,-0.5034996549086372
80.08333333333333,-0.5070378477852842
80.1,-0.5105627908200177
80.11666666666666,-0.5140763097738272
80.13333333333334,-0.5175794676980559
80.15,-0.5210728807015244
80.16666666666667,-0.5245569019575669
80.18333333333334,-0.5280317291367282
80.2,-0.5314974672822927
80.21666666666667,-0.5349541657157602
80.23333333333333,-0.5384018397720638
80.25,-0.541840483645899
80.26666666666667,-0.5452700780066948
80.28333333333333,-0.5486905945182343
80.3,-0.5521019985110911
80.31666666666666,-0.5555042505423557
80.33333333333333,-0.5588973072766521
80.35,-0.5622811219470236
80.36666666666666,-0.5656556445524643
80.38333333333334,-0.5690208218882731
80.4,-0.5723765974701678
80.41666666666667,-0.5757229113917219
80.43333333333334,-0.5790597001419542
80.45,-0.5823868964019425
80.46666666666667,-0.5857044288335373
80.48333333333333,-0.5890122218707461
80.5,-0.592310195521236
80.51666666666667,-0.5955982651831846
80.53333333333333,-0.5988763414824234
80.55,-0.6021443301323188
80.56666666666666,-0.6054021318188916
80.58333333333333,-0.6086496421119705
80.6,-0.611886751403631
80.61666666666666,-0.6151133448730661
80.63333333333334,-0.618329302477548
80.65,-0.6215344989695382
80.66666666666667,-0.6247288039371028
80.68333333333334,-0.6279120818677484
80.7,-0.631084192233061
80.71666666666667,-0.6342449895928439
80.73333333333333,-0.6373943237167623
80.75,-0.6405320397221317
80.76666666666667,-0.6436579782252352
80.78333333333333,-0.6467719755051462
80.8,-0.6498738636777261
80.81666666666666,-0.6529634708786602
80.83333333333333,-0.6560406214535988
80.85,-0.6591051361539257
80.86666666666666,-0.6621568323370184
80.88333333333334,-0.6651955241692349
80.9,-0.6682210228310055
80.91666666666667,-0.6712331367226056
80.93333333333334,-0.6742316716697587
80.95,-0.6772164311278175
80.96666666666667,-0.6801872163844678
80.98333333333333,-0.6831438267597036
81.0,-0.6860860598022214
81.01666666666667,-0.6890220448159425
81.03333333333333,-0.6919481632939437
81.05,-0.6948622206716095
81.06666666666666,-0.6977628488654091
81.08333333333333,-0.700649159920431
81.1,-0.7035205451358593
81.11666666666666,-0.7063765585015744
81.13333333333334,-0.7092168490200947
81.15,-0.7120411213871307
81.16666666666667,-0.714849113132459
81.18333333333334,-0.7176405813211204
81.2,-0.7204152948100955
81.21666666666667,-0.723173029734653
81.23333333333333,-0.7259135668717818
81.25,-0.7286366900933103
81.26666666666667,-0.731342185450103
81.28333333333333,-0.7340298406194847
81.3,-0.7366994445600312
81.31666666666666,-0.7393507872828877
81.33333333333333,-0.7419836596864684
81.35,-0.7445978534256028
81.36666666666666,-0.7471931607974511
81.38333333333334,-0.7497693746357186
81.4,-0.7523262882092467
81.41666666666667,-0.7548636951228787
81.43333333333334,-0.7573813892212229
81.45,-0.759879164495942
81.46666666666667,-0.7623568149970765
81.48333333333333,-0.7648141347511341
81.5,-0.7672509176859421
81.51666666666667,-0.7696669575638566
81.53333333333333,-0.7720620479240097
81.55,-0.7744359820346176
81.56666666666666,-0.776788552855237
81.58333333333333,-0.7791195530098207
81.6,-0.7814287747696653
81.61666666666666,-0.7837160100474421
81.63333333333334,-0.7859810504004372
81.65,-0.7882236870438533
81.66666666666667,-0.790443710872978
81.68333333333334,-0.7926409124934821
81.7,-0.7948150822599018
81.71666666666667,-0.7969660103205456
81.73333333333333,-0.7990934866695056
81.75,-0.8011973012032172
81.76666666666667,-0.8032772437827589
81.78333333333333,-0.8053331042996206
81.8,-0.8073646727453934
81.81666666666666,-0.8093717392837334
81.83333333333333,-0.8113540943249973
81.85,-0.8133115286020711
81.86666666666666,-0.8152438332473935
81.88333333333334,-0.817150799870717
81.9,-0.8190322206364726
81.91666666666667,-0.8208878883414741
81.93333333333334,-0.822717596491259
81.95,-0.8245211393760314
81.96666666666667,-0.8262983121447292
