,Room Exergy Demand [W]
75.45,-0.09436324889875017
75.46666666666667,-0.0941415153648284
75.48333333333333,-0.093917698410627
75.5,-0.09369179916492046
75.51666666666667,-0.09346381750898278
75.53333333333333,-0.09323375227086995
75.55,-0.0930016014390347
75.56666666666666,-0.09276736238924842
75.58333333333333,-0.0925310321103778
75.6,-0.09229260743769174
75.61666666666666,-0.09205208527364721
75.63333333333334,-0.09180946279815058
75.65,-0.0915647376751352
75.66666666666667,-0.09131790823230779
75.68333333333334,-0.0910689736369785
75.7,-0.09081793404413369
75.71666666666667,-0.0905647907328107
75.73333333333333,-0.0903095462257019
75.75,-0.09005220438343091
75.76666666666667,-0.08979277049339567
75.78333333333333,-0.08953125133084781
75.8,-0.08926765521082301
75.81666666666666,-0.08900199202540694
75.83333333333333,-0.08873427326272024
75.85,-0.088464512017315
75.86666666666666,-0.08819272299104895
75.88333333333334,-0.0879189224766193
75.9,-0.0876431283378746
75.91666666666667,-0.08736535998182436
75.93333333333334,-0.08708563831964776
75.95,-0.08680398572213575
75.96666666666667,-0.08652042597374376
75.98333333333333,-0.08623498422034123
76.0,-0.08594768690779629
76.01666666666667,-0.08636499326645884
76.03333333333333,-0.08655329687779541
76.05,-0.08660739953051931
76.06666666666666,-0.08658233183038258
76.08333333333333,-0.08651007430186856
76.1,-0.08640924097984408
76.11666666666666,-0.08629068930729958
76.13333333333334,-0.08616077152011911
76.15,-0.0860232201565546
76.16666666666667,-0.08588024228247679
76.18333333333334,-0.08573315511214008
76.2,-0.08558275569016244
76.21666666666667,-0.08542953628126355
76.23333333333333,-0.08527381014297393
76.25,-0.08511578521564699
76.26666666666667,-0.08495560749665924
76.28333333333333,-0.08479338672035139
76.3,-0.0846292116887324
76.31666666666666,-0.0844631595243338
76.33333333333333,-0.08429530131156039
76.35,-0.08412570559036467
76.36666666666666,-0.08395444052716834
76.38333333333334,-0.08378157528034971
76.4,-0.08360718083323453
76.41666666666667,-0.08343133048426855
76.43333333333334,-0.08325410009682763
76.45,-0.08307556817794952
76.46666666666667,-0.0828958158314838
76.48333333333333,-0.08271492661346252
76.5,-0.08253298632286521
76.51666666666667,-0.08235008272939125
76.53333333333333,-0.08216630527475399
76.55,-0.08198174473817031
76.56666666666666,-0.08179649289133746
76.58333333333333,-0.08161064214553253
76.6,-0.0814242851967787
76.61666666666666,-0.08123751468342513
76.63333333333334,-0.08105042285065242
76.65,-0.08086310123140855
76.66666666666667,-0.08067564034717668
76.68333333333334,-0.08048812943154993
76.7,-0.08030065617104586
76.71666666666667,-0.08011330647852656
76.73333333333333,-0.07992616428210686
76.75,-0.07973931134147864
76.76666666666667,-0.07955282708967452
76.78333333333333,-0.07936678849561536
76.8,-0.07918126995133355
76.81666666666666,-0.07899634317402635
