,Outdoor Air Temperature [°C]
86.71666666666667,4.971666666666636
86.73333333333333,4.973333333333301
86.75,4.975000000000023
86.76666666666667,4.976666666666688
86.78333333333333,4.978333333333353
86.8,4.980000000000018
86.81666666666666,4.981666666666683
86.83333333333333,4.9833333333333485
86.85,4.985000000000014
86.86666666666666,4.986666666666679
86.88333333333334,4.988333333333344
86.9,4.990000000000009
86.91666666666667,4.991666666666674
86.93333333333334,4.993333333333339
86.95,4.9950000000000045
86.96666666666667,4.99666666666667
86.98333333333333,4.998333333333335
87.0,5.0
87.01666666666667,5.001666666666665
87.03333333333333,5.00333333333333
87.05,5.0049999999999955
87.06666666666666,5.006666666666661
87.08333333333333,5.008333333333326
87.1,5.009999999999991
87.11666666666666,5.011666666666656
87.13333333333334,5.013333333333321
87.15,5.014999999999986
87.16666666666667,5.0166666666666515
87.18333333333334,5.018333333333317
87.2,5.019999999999982
87.21666666666667,5.021666666666647
87.23333333333333,5.023333333333312
87.25,5.024999999999977
87.26666666666667,5.026666666666699
87.28333333333333,5.028333333333364
87.3,5.03000000000003
87.31666666666666,5.031666666666695
87.33333333333333,5.03333333333336
87.35,5.035000000000025
87.36666666666666,5.03666666666669
87.38333333333334,5.038333333333355
87.4,5.0400000000000205
87.41666666666667,5.041666666666686
87.43333333333334,5.043333333333351
87.45,5.045000000000016
87.46666666666667,5.046666666666681
87.48333333333333,5.048333333333346
87.5,5.050000000000011
87.51666666666667,5.0516666666666765
87.53333333333333,5.053333333333342
87.55,5.055000000000007
87.56666666666666,5.056666666666672
87.58333333333333,5.058333333333337
87.6,5.060000000000002
87.61666666666666,5.061666666666667
87.63333333333334,5.063333333333333
87.65,5.064999999999998
87.66666666666667,5.066666666666663
87.68333333333334,5.068333333333328
87.7,5.069999999999993
87.71666666666667,5.071666666666658
87.73333333333333,5.0733333333333235
87.75,5.0750000000000455
87.76666666666667,5.076666666666711
87.78333333333333,5.078333333333376
87.8,5.080000000000041
87.81666666666666,5.081666666666706
87.83333333333333,5.083333333333371
87.85,5.085000000000036
87.86666666666666,5.0866666666667015
87.88333333333334,5.088333333333367
87.9,5.090000000000032
87.91666666666667,5.091666666666697
87.93333333333334,5.093333333333362
87.95,5.095000000000027
87.96666666666667,5.096666666666692
87.98333333333333,5.098333333333358
88.0,5.100000000000023
88.01666666666667,5.091666666666697
88.03333333333333,5.083333333333371
88.05,5.0750000000000455
88.06666666666666,5.06666666666672
88.08333333333333,5.058333333333337
88.1,5.050000000000011
88.11666666666666,5.041666666666686
88.13333333333334,5.03333333333336
88.15,5.025000000000034
88.16666666666667,5.016666666666708
88.18333333333334,5.008333333333326
88.2,5.0
88.21666666666667,4.991666666666674
88.23333333333333,4.9833333333333485
88.25,4.975000000000023
88.26666666666667,4.966666666666697
88.28333333333333,4.958333333333371
88.3,4.9500000000000455
88.31666666666666,4.94166666666672
88.33333333333333,4.933333333333337
88.35,4.925000000000011
88.36666666666666,4.916666666666686
88.38333333333334,4.90833333333336
88.4,4.900000000000034
88.41666666666667,4.891666666666708
88.43333333333334,4.883333333333326
88.45,4.875
88.46666666666667,4.866666666666674
88.48333333333333,4.8583333333333485
88.5,4.850000000000023
88.51666666666667,4.841666666666697
88.53333333333333,4.833333333333371
88.55,4.8250000000000455
88.56666666666666,4.81666666666672
88.58333333333333,4.808333333333337
88.6,4.800000000000011
88.61666666666666,4.791666666666686
88.63333333333334,4.78333333333336
88.65,4.775000000000034
88.66666666666667,4.766666666666708
88.68333333333334,4.758333333333326
88.7,4.75
88.71666666666667,4.741666666666674
88.73333333333333,4.7333333333333485
88.75,4.725000000000023
88.76666666666667,4.716666666666697
88.78333333333333,4.708333333333371
88.8,4.7000000000000455
88.81666666666666,4.69166666666672
88.83333333333333,4.683333333333337
88.85,4.675000000000011
88.86666666666666,4.666666666666686
88.88333333333334,4.65833333333336
88.9,4.650000000000034
88.91666666666667,4.641666666666708
88.93333333333334,4.633333333333326
88.95,4.625
88.96666666666667,4.616666666666674
88.98333333333333,4.6083333333333485
89.0,4.600000000000023
89.01666666666667,4.581666666666706
89.03333333333333,4.563333333333333
89.05,4.545000000000016
89.06666666666666,4.526666666666699
89.08333333333333,4.508333333333383
89.1,4.490000000000009
89.11666666666666,4.471666666666692
89.13333333333334,4.453333333333376
89.15,4.435000000000002
89.16666666666667,4.416666666666686
89.18333333333334,4.398333333333369
89.2,4.3799999999999955
89.21666666666667,4.361666666666679
89.23333333333333,4.343333333333362
89.25,4.3250000000000455
89.26666666666667,4.306666666666672
89.28333333333333,4.288333333333355
89.3,4.270000000000039
89.31666666666666,4.251666666666665
89.33333333333333,4.2333333333333485
89.35,4.215000000000032
89.36666666666666,4.196666666666715
89.38333333333334,4.178333333333342
89.4,4.160000000000025
89.41666666666667,4.1416666666666515
89.43333333333334,4.123333333333335
89.45,4.105000000000018
89.46666666666667,4.0866666666667015
89.48333333333333,4.068333333333328
89.5,4.050000000000011
89.51666666666667,4.031666666666695
89.53333333333333,4.013333333333321
89.55,3.9950000000000045
89.56666666666666,3.976666666666688
89.58333333333333,3.9583333333333712
89.6,3.9399999999999977
89.61666666666666,3.921666666666681
89.63333333333334,3.9033333333333644
89.65,3.884999999999991
89.66666666666667,3.8666666666666742
89.68333333333334,3.8483333333333576
89.7,3.829999999999984
89.71666666666667,3.8116666666666674
89.73333333333333,3.7933333333333508
89.75,3.7749999999999773
89.76666666666667,3.7566666666666606
89.78333333333333,3.738333333333344
89.8,3.7200000000000273
89.81666666666666,3.701666666666654
89.83333333333333,3.683333333333337
89.85,3.6650000000000205
89.86666666666666,3.646666666666704
89.88333333333334,3.6283333333333303
89.9,3.6100000000000136
89.91666666666667,3.59166666666664
89.93333333333334,3.5733333333333235
89.95,3.555000000000007
89.96666666666667,3.53666666666669
89.98333333333333,3.5183333333333167
90.0,3.5
90.01666666666667,3.4966666666666697
90.03333333333333,3.4933333333333394
90.05,3.490000000000009
90.06666666666666,3.486666666666679
90.08333333333333,3.4833333333333485
90.1,3.480000000000018
90.11666666666666,3.476666666666688
90.13333333333334,3.4733333333333576
90.15,3.4700000000000273
90.16666666666667,3.46666666666664
90.18333333333334,3.46333333333331
90.2,3.4599999999999795
90.21666666666667,3.4566666666666492
90.23333333333333,3.453333333333319
90.25,3.4499999999999886
90.26666666666667,3.4466666666666583
90.28333333333333,3.443333333333328
90.3,3.4399999999999977
90.31666666666666,3.4366666666666674
90.33333333333333,3.433333333333337
90.35,3.430000000000007
90.36666666666666,3.4266666666666765
90.38333333333334,3.423333333333346
90.4,3.420000000000016
90.41666666666667,3.4166666666666856
90.43333333333334,3.4133333333333553
90.45,3.410000000000025
90.46666666666667,3.4066666666666947
90.48333333333333,3.4033333333333644
90.5,3.3999999999999773
90.51666666666667,3.396666666666647
90.53333333333333,3.3933333333333167
90.55,3.3899999999999864
90.56666666666666,3.386666666666656
90.58333333333333,3.3833333333333258
90.6,3.3799999999999955
90.61666666666666,3.376666666666665
90.63333333333334,3.373333333333335
90.65,3.3700000000000045
90.66666666666667,3.3666666666666742
90.68333333333334,3.363333333333344
90.7,3.3600000000000136
90.71666666666667,3.3566666666666833
90.73333333333333,3.353333333333353
90.75,3.3500000000000227
90.76666666666667,3.3466666666666924
90.78333333333333,3.343333333333362
90.8,3.340000000000032
90.81666666666666,3.3366666666667015
90.83333333333333,3.3333333333333712
90.85,3.329999999999984
90.86666666666666,3.326666666666654
90.88333333333334,3.3233333333333235
90.9,3.319999999999993
90.91666666666667,3.316666666666663
90.93333333333334,3.3133333333333326
90.95,3.3100000000000023
90.96666666666667,3.306666666666672
90.98333333333333,3.3033333333333417
91.0,3.3000000000000114
91.01666666666667,3.28333333333336
91.03333333333333,3.2666666666666515
91.05,3.25
91.06666666666666,3.2333333333333485
91.08333333333333,3.216666666666697
91.1,3.2000000000000455
91.11666666666666,3.183333333333337
91.13333333333334,3.1666666666666856
91.15,3.1499999999999773
91.16666666666667,3.1333333333333258
91.18333333333334,3.1166666666666742
91.2,3.1000000000000227
91.21666666666667,3.0833333333333712
91.23333333333333,3.066666666666663
91.25,3.0500000000000114
91.26666666666667,3.03333333333336
91.28333333333333,3.0166666666666515
91.3,3.0
91.31666666666666,2.9833333333333485
91.33333333333333,2.966666666666697
91.35,2.9500000000000455
91.36666666666666,2.933333333333337
91.38333333333334,2.9166666666666856
91.4,2.8999999999999773
91.41666666666667,2.8833333333333258
91.43333333333334,2.8666666666666742
91.45,2.8500000000000227
91.46666666666667,2.8333333333333712
91.48333333333333,2.816666666666663
91.5,2.8000000000000114
91.51666666666667,2.78333333333336
91.53333333333333,2.7666666666666515
91.55,2.75
91.56666666666666,2.7333333333333485
91.58333333333333,2.716666666666697
91.6,2.7000000000000455
91.61666666666666,2.683333333333337
91.63333333333334,2.6666666666666856
91.65,2.6499999999999773
91.66666666666667,2.6333333333333258
91.68333333333334,2.6166666666666742
91.7,2.6000000000000227
91.71666666666667,2.5833333333333712
91.73333333333333,2.566666666666663
91.75,2.5500000000000114
91.76666666666667,2.53333333333336
91.78333333333333,2.5166666666666515
91.8,2.5
91.81666666666666,2.4833333333333485
91.83333333333333,2.466666666666697
91.85,2.4500000000000455
91.86666666666666,2.433333333333337
91.88333333333334,2.4166666666666856
91.9,2.3999999999999773
91.91666666666667,2.3833333333333258
91.93333333333334,2.3666666666666742
91.95,2.3500000000000227
91.96666666666667,2.3333333333333712
91.98333333333333,2.316666666666663
92.0,2.3000000000000114
92.01666666666667,2.2900000000000205
92.03333333333333,2.2800000000000296
92.05,2.2700000000000387
92.06666666666666,2.259999999999991
92.08333333333333,2.25
92.1,2.240000000000009
92.11666666666666,2.230000000000018
92.13333333333334,2.2200000000000273
92.15,2.2099999999999795
92.16666666666667,2.1999999999999886
92.18333333333334,2.1899999999999977
92.2,2.180000000000007
92.21666666666667,2.170000000000016
92.23333333333333,2.160000000000025
92.25,2.1499999999999773
92.26666666666667,2.1399999999999864
92.28333333333333,2.1299999999999955
92.3,2.1200000000000045
92.31666666666666,2.1100000000000136
92.33333333333333,2.1000000000000227
92.35,2.090000000000032
92.36666666666666,2.079999999999984
92.38333333333334,2.069999999999993
92.4,2.0600000000000023
92.41666666666667,2.0500000000000114
92.43333333333334,2.0400000000000205
92.45,2.0299999999999727
92.46666666666667,2.019999999999982
92.48333333333333,2.009999999999991
92.5,2.0
92.51666666666667,1.990000000000009
92.53333333333333,1.9800000000000182
92.55,1.9700000000000273
92.56666666666666,1.9599999999999795
92.58333333333333,1.9499999999999886
92.6,1.9399999999999977
92.61666666666666,1.9300000000000068
92.63333333333334,1.920000000000016
92.65,1.9099999999999682
92.66666666666667,1.8999999999999773
92.68333333333334,1.8899999999999864
92.7,1.8799999999999955
92.71666666666667,1.8700000000000045
92.73333333333333,1.8600000000000136
92.75,1.8500000000000227
92.76666666666667,1.839999999999975
92.78333333333333,1.829999999999984
92.8,1.8199999999999932
92.81666666666666,1.8100000000000023
92.83333333333333,1.8000000000000114
92.85,1.7900000000000205
92.86666666666666,1.7799999999999727
92.88333333333334,1.7699999999999818
92.9,1.759999999999991
92.91666666666667,1.75
92.93333333333334,1.740000000000009
92.95,1.7299999999999613
92.96666666666667,1.7199999999999704
92.98333333333333,1.7099999999999795
93.0,1.6999999999999886
93.01666666666667,1.6883333333333326
93.03333333333333,1.6766666666666765
93.05,1.6649999999999636
93.06666666666666,1.6533333333333076
93.08333333333333,1.6416666666666515
93.1,1.6299999999999955
93.11666666666666,1.6183333333333394
93.13333333333334,1.6066666666666833
93.15,1.5949999999999704
93.16666666666667,1.5833333333333144
93.18333333333334,1.5716666666666583
93.2,1.5600000000000023
93.21666666666667,1.5483333333333462
93.23333333333333,1.5366666666666333
93.25,1.5249999999999773
93.26666666666667,1.5133333333333212
93.28333333333333,1.5016666666666652
93.3,1.490000000000009
93.31666666666666,1.478333333333353
93.33333333333333,1.4666666666666401
93.35,1.454999999999984
93.36666666666666,1.443333333333328
93.38333333333334,1.431666666666672
93.4,1.420000000000016
93.41666666666667,1.408333333333303
93.43333333333334,1.396666666666647
93.45,1.384999999999991
93.46666666666667,1.3733333333333348
93.48333333333333,1.3616666666666788
93.5,1.3500000000000227
93.51666666666667,1.3383333333333098
93.53333333333333,1.3266666666666538
93.55,1.3149999999999977
93.56666666666666,1.3033333333333417
93.58333333333333,1.2916666666666856
93.6,1.2799999999999727
93.61666666666666,1.2683333333333167
93.63333333333334,1.2566666666666606
93.65,1.2450000000000045
93.66666666666667,1.2333333333333485
93.68333333333334,1.2216666666666356
93.7,1.2099999999999795
93.71666666666667,1.1983333333333235
93.73333333333333,1.1866666666666674
93.75,1.1750000000000114
93.76666666666667,1.1633333333333553
93.78333333333333,1.1516666666666424
93.8,1.1399999999999864
93.81666666666666,1.1283333333333303
93.83333333333333,1.1166666666666742
93.85,1.1050000000000182
93.86666666666666,1.0933333333333621
93.88333333333334,1.0816666666666492
93.9,1.0699999999999932
93.91666666666667,1.0583333333333371
93.93333333333334,1.046666666666681
93.95,1.035000000000025
93.96666666666667,1.0233333333333121
93.98333333333333,1.011666666666656
94.0,1.0
94.01666666666667,0.9916666666666742
94.03333333333333,0.9833333333333485
94.05,0.9750000000000227
94.06666666666666,0.966666666666697
94.08333333333333,0.9583333333333144
94.1,0.9499999999999886
94.11666666666666,0.9416666666666629
94.13333333333334,0.9333333333333371
94.15,0.9250000000000114
94.16666666666667,0.9166666666666856
94.18333333333334,0.908333333333303
94.2,0.8999999999999773
94.21666666666667,0.8916666666666515
94.23333333333333,0.8833333333333258
94.25,0.875
94.26666666666667,0.8666666666666742
94.28333333333333,0.8583333333333485
94.3,0.8500000000000227
94.31666666666666,0.841666666666697
94.33333333333333,0.8333333333333144
94.35,0.8249999999999886
94.36666666666666,0.8166666666666629
94.38333333333334,0.8083333333333371
94.4,0.8000000000000114
94.41666666666667,0.7916666666666856
94.43333333333334,0.783333333333303
94.45,0.7749999999999773
94.46666666666667,0.7666666666666515
94.48333333333333,0.7583333333333258
94.5,0.75
94.51666666666667,0.7416666666666742
94.53333333333333,0.7333333333333485
94.55,0.7250000000000227
94.56666666666666,0.716666666666697
94.58333333333333,0.7083333333333144
94.6,0.6999999999999886
94.61666666666666,0.6916666666666629
94.63333333333334,0.6833333333333371
94.65,0.6750000000000114
94.66666666666667,0.6666666666666856
94.68333333333334,0.658333333333303
94.7,0.6499999999999773
94.71666666666667,0.6416666666666515
94.73333333333333,0.6333333333333258
94.75,0.625
94.76666666666667,0.6166666666666742
94.78333333333333,0.6083333333333485
94.8,0.6000000000000227
94.81666666666666,0.591666666666697
94.83333333333333,0.5833333333333144
94.85,0.5749999999999886
94.86666666666666,0.5666666666666629
94.88333333333334,0.5583333333333371
94.9,0.5500000000000114
94.91666666666667,0.5416666666666856
94.93333333333334,0.533333333333303
94.95,0.5249999999999773
94.96666666666667,0.5166666666666515
94.98333333333333,0.5083333333333258
95.0,0.5
95.01666666666667,0.48833333333334394
95.03333333333333,0.4766666666666879
95.05,0.464999999999975
95.06666666666666,0.45333333333331893
95.08333333333333,0.4416666666666629
95.1,0.4300000000000068
95.11666666666666,0.41833333333335077
95.13333333333334,0.4066666666666947
95.15,0.3949999999999818
95.16666666666667,0.38333333333332575
95.18333333333334,0.3716666666666697
95.2,0.36000000000001364
95.21666666666667,0.3483333333333576
95.23333333333333,0.3366666666666447
95.25,0.32499999999998863
95.26666666666667,0.3133333333333326
95.28333333333333,0.3016666666666765
95.3,0.29000000000002046
95.31666666666666,0.2783333333333644
95.33333333333333,0.2666666666666515
95.35,0.25499999999999545
95.36666666666666,0.2433333333333394
95.38333333333334,0.23166666666668334
95.4,0.22000000000002728
95.41666666666667,0.20833333333331439
95.43333333333334,0.19666666666665833
95.45,0.18500000000000227
95.46666666666667,0.17333333333334622
95.48333333333333,0.16166666666669016
95.5,0.14999999999997726
95.51666666666667,0.1383333333333212
95.53333333333333,0.12666666666666515
95.55,0.1150000000000091
95.56666666666666,0.10333333333335304
95.58333333333333,0.09166666666669698
95.6,0.07999999999998408
95.61666666666666,0.06833333333332803
95.63333333333334,0.05666666666667197
95.65,0.045000000000015916
95.66666666666667,0.03333333333335986
95.68333333333334,0.02166666666664696
95.7,0.009999999999990905
95.71666666666667,-0.0016666666666651508
95.73333333333333,-0.013333333333321207
95.75,-0.024999999999977263
95.76666666666667,-0.03666666666663332
95.78333333333333,-0.04833333333334622
95.8,-0.060000000000002274
95.81666666666666,-0.07166666666665833
95.83333333333333,-0.08333333333331439
95.85,-0.09499999999997044
95.86666666666666,-0.1066666666666265
95.88333333333334,-0.1183333333333394
95.9,-0.12999999999999545
95.91666666666667,-0.1416666666666515
95.93333333333334,-0.15333333333330756
95.95,-0.16499999999996362
95.96666666666667,-0.17666666666667652
95.98333333333333,-0.18833333333333258
96.0,-0.19999999999998863
96.01666666666667,-0.20499999999998408
96.03333333333333,-0.20999999999997954
96.05,-0.214999999999975
96.06666666666666,-0.21999999999997044
96.08333333333333,-0.2249999999999659
96.1,-0.22999999999996135
96.11666666666666,-0.23500000000001364
96.13333333333334,-0.2400000000000091
96.15,-0.24500000000000455
96.16666666666667,-0.25
96.18333333333334,-0.25499999999999545
96.2,-0.2599999999999909
96.21666666666667,-0.26499999999998636
96.23333333333333,-0.2699999999999818
96.25,-0.27499999999997726
96.26666666666667,-0.2799999999999727
96.28333333333333,-0.28499999999996817
96.3,-0.2899999999999636
96.31666666666666,-0.2950000000000159
96.33333333333333,-0.30000000000001137
96.35,-0.3050000000000068
96.36666666666666,-0.3100000000000023
96.38333333333334,-0.3149999999999977
96.4,-0.3199999999999932
96.41666666666667,-0.32499999999998863
96.43333333333334,-0.3299999999999841
96.45,-0.33499999999997954
96.46666666666667,-0.339999999999975
96.48333333333333,-0.34499999999997044
96.5,-0.35000000000002274
96.51666666666667,-0.3550000000000182
96.53333333333333,-0.36000000000001364
96.55,-0.3650000000000091
96.56666666666666,-0.37000000000000455
96.58333333333333,-0.375
96.6,-0.37999999999999545
96.61666666666666,-0.3849999999999909
96.63333333333334,-0.38999999999998636
96.65,-0.3949999999999818
96.66666666666667,-0.39999999999997726
96.68333333333334,-0.4049999999999727
96.7,-0.410000000000025
96.71666666666667,-0.41500000000002046
96.73333333333333,-0.4200000000000159
96.75,-0.42500000000001137
96.76666666666667,-0.4300000000000068
96.78333333333333,-0.4350000000000023
96.8,-0.4399999999999977
96.81666666666666,-0.4449999999999932
96.83333333333333,-0.44999999999998863
96.85,-0.4549999999999841
96.86666666666666,-0.45999999999997954
96.88333333333334,-0.464999999999975
96.9,-0.4700000000000273
96.91666666666667,-0.47500000000002274
96.93333333333334,-0.4800000000000182
96.95,-0.48500000000001364
96.96666666666667,-0.4900000000000091
96.98333333333333,-0.49500000000000455
97.0,-0.5
97.01666666666667,-0.4933333333333394
97.03333333333333,-0.4866666666666788
97.05,-0.4800000000000182
97.06666666666666,-0.4733333333333576
97.08333333333333,-0.466666666666697
97.1,-0.45999999999997954
97.11666666666666,-0.45333333333331893
97.13333333333334,-0.44666666666665833
97.15,-0.4399999999999977
97.16666666666667,-0.4333333333333371
97.18333333333334,-0.4266666666666765
97.2,-0.4200000000000159
97.21666666666667,-0.4133333333333553
97.23333333333333,-0.4066666666666947
97.25,-0.39999999999997726
97.26666666666667,-0.39333333333331666
97.28333333333333,-0.38666666666665606
97.3,-0.37999999999999545
97.31666666666666,-0.37333333333333485
97.33333333333333,-0.36666666666667425
97.35,-0.36000000000001364
97.36666666666666,-0.35333333333335304
97.38333333333334,-0.34666666666669244
97.4,-0.34000000000003183
97.41666666666667,-0.3333333333333144
97.43333333333334,-0.3266666666666538
97.45,-0.3199999999999932
97.46666666666667,-0.3133333333333326
97.48333333333333,-0.30666666666667197
97.5,-0.30000000000001137
97.51666666666667,-0.29333333333335077
97.53333333333333,-0.28666666666669016
97.55,-0.28000000000002956
97.56666666666666,-0.27333333333336896
97.58333333333333,-0.26666666666670835
97.6,-0.2599999999999909
97.61666666666666,-0.2533333333333303
97.63333333333334,-0.2466666666666697
97.65,-0.2400000000000091
97.66666666666667,-0.2333333333333485
97.68333333333334,-0.2266666666666879
97.7,-0.22000000000002728
97.71666666666667,-0.21333333333336668
97.73333333333333,-0.20666666666670608
97.75,-0.20000000000004547
97.76666666666667,-0.19333333333332803
97.78333333333333,-0.18666666666666742
97.8,-0.18000000000000682
97.81666666666666,-0.17333333333334622
97.83333333333333,-0.16666666666668561
97.85,-0.160000000000025
97.86666666666666,-0.1533333333333644
97.88333333333334,-0.1466666666667038
97.9,-0.1400000000000432
97.91666666666667,-0.13333333333332575
97.93333333333334,-0.12666666666666515
97.95,-0.12000000000000455
97.96666666666667,-0.11333333333334394
97.98333333333333,-0.10666666666668334
98.0,-0.10000000000002274
98.01666666666667,-0.10000000000002274
98.03333333333333,-0.10000000000002274
98.05,-0.10000000000002274
98.06666666666666,-0.10000000000002274
98.08333333333333,-0.10000000000002274
98.1,-0.10000000000002274
98.11666666666666,-0.10000000000002274
98.13333333333334,-0.10000000000002274
98.15,-0.10000000000002274
98.16666666666667,-0.10000000000002274
98.18333333333334,-0.10000000000002274
98.2,-0.10000000000002274
98.21666666666667,-0.10000000000002274
98.23333333333333,-0.10000000000002274
98.25,-0.10000000000002274
98.26666666666667,-0.10000000000002274
98.28333333333333,-0.10000000000002274
98.3,-0.10000000000002274
98.31666666666666,-0.10000000000002274
98.33333333333333,-0.10000000000002274
98.35,-0.10000000000002274
98.36666666666666,-0.10000000000002274
98.38333333333334,-0.10000000000002274
98.4,-0.10000000000002274
98.41666666666667,-0.10000000000002274
98.43333333333334,-0.10000000000002274
98.45,-0.10000000000002274
98.46666666666667,-0.10000000000002274
98.48333333333333,-0.10000000000002274
98.5,-0.10000000000002274
98.51666666666667,-0.10000000000002274
98.53333333333333,-0.10000000000002274
98.55,-0.10000000000002274
98.56666666666666,-0.10000000000002274
98.58333333333333,-0.10000000000002274
98.6,-0.10000000000002274
98.61666666666666,-0.10000000000002274
98.63333333333334,-0.10000000000002274
98.65,-0.10000000000002274
98.66666666666667,-0.10000000000002274
98.68333333333334,-0.10000000000002274
98.7,-0.10000000000002274
98.71666666666667,-0.10000000000002274
98.73333333333333,-0.10000000000002274
98.75,-0.10000000000002274
98.76666666666667,-0.10000000000002274
98.78333333333333,-0.10000000000002274
98.8,-0.10000000000002274
98.81666666666666,-0.10000000000002274
98.83333333333333,-0.10000000000002274
98.85,-0.10000000000002274
98.86666666666666,-0.10000000000002274
98.88333333333334,-0.10000000000002274
98.9,-0.10000000000002274
98.91666666666667,-0.10000000000002274
98.93333333333334,-0.10000000000002274
98.95,-0.10000000000002274
98.96666666666667,-0.10000000000002274
98.98333333333333,-0.10000000000002274
99.0,-0.10000000000002274
99.01666666666667,-0.10000000000002274
99.03333333333333,-0.10000000000002274
99.05,-0.10000000000002274
99.06666666666666,-0.10000000000002274
99.08333333333333,-0.10000000000002274
99.1,-0.10000000000002274
99.11666666666666,-0.10000000000002274
99.13333333333334,-0.10000000000002274
99.15,-0.10000000000002274
99.16666666666667,-0.10000000000002274
99.18333333333334,-0.10000000000002274
99.2,-0.10000000000002274
99.21666666666667,-0.10000000000002274
99.23333333333333,-0.10000000000002274
99.25,-0.10000000000002274
99.26666666666667,-0.10000000000002274
99.28333333333333,-0.10000000000002274
99.3,-0.10000000000002274
99.31666666666666,-0.10000000000002274
99.33333333333333,-0.10000000000002274
99.35,-0.10000000000002274
99.36666666666666,-0.10000000000002274
99.38333333333334,-0.10000000000002274
99.4,-0.10000000000002274
99.41666666666667,-0.10000000000002274
99.43333333333334,-0.10000000000002274
99.45,-0.10000000000002274
99.46666666666667,-0.10000000000002274
99.48333333333333,-0.10000000000002274
99.5,-0.10000000000002274
99.51666666666667,-0.10000000000002274
99.53333333333333,-0.10000000000002274
99.55,-0.10000000000002274
99.56666666666666,-0.10000000000002274
99.58333333333333,-0.10000000000002274
99.6,-0.10000000000002274
99.61666666666666,-0.10000000000002274
99.63333333333334,-0.10000000000002274
99.65,-0.10000000000002274
99.66666666666667,-0.10000000000002274
99.68333333333334,-0.10000000000002274
99.7,-0.10000000000002274
99.71666666666667,-0.10000000000002274
99.73333333333333,-0.10000000000002274
99.75,-0.10000000000002274
99.76666666666667,-0.10000000000002274
99.78333333333333,-0.10000000000002274
99.8,-0.10000000000002274
99.81666666666666,-0.10000000000002274
99.83333333333333,-0.10000000000002274
99.85,-0.10000000000002274
99.86666666666666,-0.10000000000002274
99.88333333333334,-0.10000000000002274
99.9,-0.10000000000002274
99.91666666666667,-0.10000000000002274
99.93333333333334,-0.10000000000002274
99.95,-0.10000000000002274
99.96666666666667,-0.10000000000002274
99.98333333333333,-0.10000000000002274
100.0,-0.10000000000002274
100.01666666666667,-0.10666666666668334
100.03333333333333,-0.11333333333334394
100.05,-0.12000000000000455
100.06666666666666,-0.12666666666666515
100.08333333333333,-0.13333333333332575
100.1,-0.1400000000000432
100.11666666666666,-0.1466666666667038
100.13333333333334,-0.1533333333333644
100.15,-0.160000000000025
100.16666666666667,-0.16666666666668561
100.18333333333334,-0.17333333333334622
100.2,-0.18000000000000682
100.21666666666667,-0.18666666666666742
100.23333333333333,-0.19333333333332803
100.25,-0.20000000000004547
100.26666666666667,-0.20666666666670608
100.28333333333333,-0.21333333333336668
100.3,-0.22000000000002728
100.31666666666666,-0.2266666666666879
100.33333333333333,-0.2333333333333485
100.35,-0.2400000000000091
100.36666666666666,-0.2466666666666697
100.38333333333334,-0.2533333333333303
100.4,-0.2599999999999909
100.41666666666667,-0.26666666666670835
100.43333333333334,-0.27333333333336896
100.45,-0.28000000000002956
100.46666666666667,-0.28666666666669016
100.48333333333333,-0.29333333333335077
100.5,-0.30000000000001137
100.51666666666667,-0.30666666666667197
100.53333333333333,-0.3133333333333326
100.55,-0.3199999999999932
100.56666666666666,-0.3266666666666538
100.58333333333333,-0.3333333333333144
100.6,-0.34000000000003183
100.61666666666666,-0.34666666666669244
100.63333333333334,-0.35333333333335304
100.65,-0.36000000000001364
100.66666666666667,-0.36666666666667425
100.68333333333334,-0.37333333333333485
100.7,-0.37999999999999545
100.71666666666667,-0.38666666666665606
100.73333333333333,-0.39333333333331666
100.75,-0.39999999999997726
100.76666666666667,-0.4066666666666947
100.78333333333333,-0.4133333333333553
100.8,-0.4200000000000159
100.81666666666666,-0.4266666666666765
100.83333333333333,-0.4333333333333371
100.85,-0.4399999999999977
100.86666666666666,-0.44666666666665833
100.88333333333334,-0.45333333333331893
100.9,-0.45999999999997954
100.91666666666667,-0.466666666666697
100.93333333333334,-0.4733333333333576
100.95,-0.4800000000000182
100.96666666666667,-0.4866666666666788
100.98333333333333,-0.4933333333333394
101.0,-0.5
101.01666666666667,-0.4966666666666697
101.03333333333333,-0.4933333333333394
101.05,-0.4900000000000091
101.06666666666666,-0.4866666666666788
101.08333333333333,-0.4833333333333485
101.1,-0.4800000000000182
101.11666666666666,-0.4766666666666879
101.13333333333334,-0.4733333333333576
101.15,-0.4700000000000273
101.16666666666667,-0.46666666666664014
101.18333333333334,-0.46333333333330984
101.2,-0.45999999999997954
101.21666666666667,-0.45666666666664923
101.23333333333333,-0.45333333333331893
101.25,-0.44999999999998863
101.26666666666667,-0.44666666666665833
101.28333333333333,-0.44333333333332803
101.3,-0.4399999999999977
101.31666666666666,-0.4366666666666674
101.33333333333333,-0.4333333333333371
101.35,-0.4300000000000068
101.36666666666666,-0.4266666666666765
101.38333333333334,-0.4233333333333462
101.4,-0.4200000000000159
101.41666666666667,-0.4166666666666856
101.43333333333334,-0.4133333333333553
101.45,-0.410000000000025
101.46666666666667,-0.4066666666666947
101.48333333333333,-0.4033333333333644
101.5,-0.39999999999997726
101.51666666666667,-0.39666666666664696
101.53333333333333,-0.39333333333331666
101.55,-0.38999999999998636
101.56666666666666,-0.38666666666665606
