,1.0,3.0,5.0,7.000000000000001,9.000000000000002,11.000000000000002,13.0,15.0,17.0,18.999999999999996,20.999999999999996,22.999999999999996,24.999999999999993,26.999999999999996,28.999999999999996
72.0,-27.935032873980248,-72.11201664252792,-116.33354112360738,-160.596802791532,-204.8990269931131,-227.4482630947038,-228.26417184062115,-229.13549855841023,-230.0615129017163,-231.04115847497343,-232.07305552205986,-233.15550652076033,-234.28650472360317,-235.46374544778527,-236.68463979048605
72.01666666666667,-27.944518500081273,-72.1209262295719,-116.34188911697035,-160.60459475115294,-204.90625744788832,-227.45519871029813,-228.27105720924834,-229.1422931537798,-230.06817621885529,-231.04765034577062,-232.0793364740844,-233.1615381416484,-234.2922500017608,-235.46916907363055,-236.68970841486933
72.03333333333333,-27.95242863539781,-72.12970609534855,-116.35022705515789,-160.61238465005817,-204.91348417145747,-227.46212931699364,-228.2779375427059,-229.14908271721688,-230.07483454626262,-231.05413731334897,-232.08561265446903,-233.167565164699,-234.29799089329697,-235.4745885562281,-236.69477316690276
72.05,-27.95939624880569,-72.13818520056805,-116.35852170466609,-160.62016806875528,-204.92070669331625,-227.46905491603593,-228.28481284459056,-229.15586725353018,-230.08148788941088,-231.06061938328224,-232.09188406844635,-233.17358759455848,-234.3037274022131,-235.48000389900798,-236.69983404959194
72.06666666666666,-27.9657753940902,-72.14632560896862,-116.3667323555164,-160.62793575057606,-204.9279237033716,-227.47597550541744,-228.29168311818879,-229.16264676744686,-230.08813625370286,-231.0670965610898,-232.0981507212186,-233.1796054358657,-234.30945953251936,-235.4854151054182,-236.70489106596358
72.08333333333333,-27.971771318625912,-72.15414267649115,-116.37482817791226,-160.6356752547803,-204.93513281595457,-227.4828910764354,-228.2985483659836,-229.16942126356102,-230.09477964446933,-231.07356885223732,-232.10441261795725,-233.18561869325092,-234.31518728823374,-235.4908221789239,-236.70994421906505
72.1,-27.977507735167023,-72.16166993550854,-116.3827905824678,-160.6433736995353,-204.94233077984626,-227.48980161054124,-228.3054085888973,-229.17619074622408,-230.10141806695805,-231.0800362621368,-232.11066976380312,-233.19162737133524,-234.32091067338118,-235.49622512300664,-236.71499351196383
72.11666666666666,-27.983062328672077,-72.1689442623763,-116.39061101814002,-160.6510196605174,-204.94951394947233,-227.49670707781667,-228.312263785427,-229.1829552193674,-230.10805152630962,-231.0864987961444,-232.11692216386578,-233.19763147473003,-234.3266296919928,-235.50162394116367,-236.72003894774687
72.13333333333334,-27.988485939106198,-72.17600011729465,-116.39828802260698,-160.65860408597484,-204.95667875733946,-227.5036074373962,-228.31911395088818,-229.18971468627115,-230.11468002751536,-231.0929564595553,-232.12316982322318,-233.20363100803598,-234.3323443481051,-235.50701863690728,-236.72508052951997
72.15,-27.99381319768699,-72.18286773480932,-116.4058247199543,-160.6661205205165,-204.96382205849832,-227.5105026393742,-228.3259590769273,-229.19646914930988,-230.1213035753571,-231.09940925759352,-232.12941274691983,-233.2096259758427,-234.33805464575912,-235.51240921376402,-236.7301182604073
72.16666666666667,-27.999068594128914,-72.18957294850327,-116.41322699179455,-160.67356493807128,-204.97094132247594,-227.51739262750004,-228.33279915136902,-229.20321860971114,-230.1279221743312,-231.10585719539665,-232.13565093996442,-233.21561638272763,-234.34376058899983,-235.51779567527402,-236.73515214355066
72.18333333333334,-28.0042700441347,-72.19613762121759,-116.42050223652669,-160.68093539617155,-204.97803469869126,-227.5242773420551,-228.33963415838141,-229.2099630673596,-230.13453582856334,-231.11230027799445,-232.14188440732553,-233.22160223325497,-234.34946218187514,-235.52317802499027,-236.74018218210898
72.2,-28.009431054268788,-72.20258023919209,-116.42765856563369,-160.68823163880927,-204.98510099548685,-227.53115672250382,-228.34646407889164,-229.2167025206669,-230.14114454172147,-231.11873851028207,-232.14811315392552,-233.22758353197412,-234.35515942843531,-235.52855626647806,-236.74520837925758
72.21666666666667,-28.014562078220848,-72.2089164927144,-116.43470430091244,-160.69545471516375,-204.99213960945798,-227.5380307097028,-228.35328889116866,-229.2234369665161,-230.14774831693452,-231.1251718969893,-232.15433718463248,-233.23356028341757,-234.36085233273172,-235.53393040331397,-236.75023073818778
72.23333333333333,-28.01967139346135,-72.21515978203794,-116.44164767014499,-160.70260664452388,-204.99915043246085,-227.544899247594,-228.36010857149023,-229.23016640027924,-230.1543471567233,-231.1316004426469,-232.16055650424994,-233.23953249209822,-234.36654089881603,-235.53930043908545,-236.75524926210596
72.25,-28.024765685015524,-72.22132163625002,-116.44849663007469,-160.70969013692417,-205.00613375421827,-227.5517622843975,-228.36692309482774,-229.23689081589922,-230.1609410629488,-231.13802415155305,-232.16677111750505,-233.24550016250583,-234.37222513073885,-235.5446663773898,-236.76026395423318
72.26666666666667,-28.02985044509316,-72.22741205163857,-116.45525876947909,-160.71670836833874,-205.01309017089937,-227.55861977336713,-228.37373243549916,-229.24361020602248,-230.16753003677968,-231.14444302774064,-232.17298102903516,-233.2514632991027,-234.3779050325482,-235.55002822183354,-236.76527481780442
72.28333333333333,-28.034930253610867,-72.2334397619286,-116.46194126185122,-160.72366480447627,-205.0200205047754,-227.56547167318882,-228.38053656775799,-229.25032456216897,-230.17411407868056,-231.15085707494802,-232.17918624337335,-233.2574219063187,-234.38358060828773,-235.55538597603143,-236.77028185606798
