,Indoor Air Temperature [°C]
78.83333333333333,-253.14999999999998
78.85,-253.14999999999998
78.86666666666666,-253.14999999999998
78.88333333333334,-253.14999999999998
78.9,-253.14999999999998
78.91666666666667,-253.14999999999998
78.93333333333334,-253.14999999999998
78.95,-253.14999999999998
78.96666666666667,-253.14999999999998
78.98333333333333,-253.14999999999998
79.0,-253.14999999999998
79.01666666666667,-253.14999999999998
79.03333333333333,-253.14999999999998
79.05,-253.14999999999998
79.06666666666666,-253.14999999999998
79.08333333333333,-253.14999999999998
79.1,-253.14999999999998
79.11666666666666,-253.14999999999998
79.13333333333334,-253.14999999999998
79.15,-253.14999999999998
79.16666666666667,-253.14999999999998
79.18333333333334,-253.14999999999998
79.2,-253.14999999999998
79.21666666666667,-253.14999999999998
79.23333333333333,-253.14999999999998
79.25,-253.14999999999998
79.26666666666667,-253.14999999999998
79.28333333333333,-253.14999999999998
79.3,-253.14999999999998
79.31666666666666,-253.14999999999998
79.33333333333333,-253.14999999999998
79.35,-253.14999999999998
79.36666666666666,-253.14999999999998
79.38333333333334,-253.14999999999998
79.4,-253.14999999999998
79.41666666666667,-253.14999999999998
79.43333333333334,-253.14999999999998
79.45,-253.14999999999998
79.46666666666667,-253.14999999999998
79.48333333333333,-253.14999999999998
79.5,-253.14999999999998
79.51666666666667,-253.14999999999998
79.53333333333333,-253.14999999999998
79.55,-253.14999999999998
79.56666666666666,-253.14999999999998
79.58333333333333,-253.14999999999998
79.6,-253.14999999999998
79.61666666666666,-253.14999999999998
79.63333333333334,-253.14999999999998
79.65,-253.14999999999998
79.66666666666667,-253.14999999999998
79.68333333333334,-253.14999999999998
79.7,-253.14999999999998
79.71666666666667,-253.14999999999998
79.73333333333333,-253.14999999999998
79.75,-253.14999999999998
79.76666666666667,-253.14999999999998
79.78333333333333,-253.14999999999998
79.8,-253.14999999999998
79.81666666666666,-253.14999999999998
79.83333333333333,-253.14999999999998
79.85,-253.14999999999998
79.86666666666666,-253.14999999999998
79.88333333333334,-253.14999999999998
79.9,-253.14999999999998
79.91666666666667,-253.14999999999998
79.93333333333334,-253.14999999999998
79.95,-253.14999999999998
79.96666666666667,-253.14999999999998
79.98333333333333,-253.14999999999998
80.0,-253.14999999999998
80.01666666666667,-253.14999999999998
80.03333333333333,-253.14999999999998
80.05,-253.14999999999998
80.06666666666666,-253.14999999999998
80.08333333333333,-253.14999999999998
80.1,-253.14999999999998
80.11666666666666,-253.14999999999998
80.13333333333334,-253.14999999999998
80.15,-253.14999999999998
80.16666666666667,-253.14999999999998
80.18333333333334,-253.14999999999998
80.2,-253.14999999999998
80.21666666666667,-253.14999999999998
80.23333333333333,-253.14999999999998
80.25,-253.14999999999998
80.26666666666667,-253.14999999999998
80.28333333333333,-253.14999999999998
80.3,-253.14999999999998
80.31666666666666,-253.14999999999998
80.33333333333333,-253.14999999999998
80.35,-253.14999999999998
80.36666666666666,-253.14999999999998
80.38333333333334,-253.14999999999998
80.4,-253.14999999999998
80.41666666666667,-253.14999999999998
80.43333333333334,-253.14999999999998
80.45,-253.14999999999998
80.46666666666667,-253.14999999999998
80.48333333333333,-253.14999999999998
80.5,-253.14999999999998
80.51666666666667,-253.14999999999998
80.53333333333333,-253.14999999999998
80.55,-253.14999999999998
80.56666666666666,-253.14999999999998
80.58333333333333,-253.14999999999998
80.6,-253.14999999999998
80.61666666666666,-253.14999999999998
80.63333333333334,-253.14999999999998
80.65,-253.14999999999998
80.66666666666667,-253.14999999999998
80.68333333333334,-253.14999999999998
80.7,-253.14999999999998
80.71666666666667,-253.14999999999998
80.73333333333333,-253.14999999999998
80.75,-253.14999999999998
80.76666666666667,-253.14999999999998
80.78333333333333,-253.14999999999998
80.8,-253.14999999999998
80.81666666666666,-253.14999999999998
80.83333333333333,-253.14999999999998
80.85,-253.14999999999998
80.86666666666666,-253.14999999999998
80.88333333333334,-253.14999999999998
80.9,-253.14999999999998
80.91666666666667,-253.14999999999998
80.93333333333334,-253.14999999999998
80.95,-253.14999999999998
80.96666666666667,-253.14999999999998
80.98333333333333,-253.14999999999998
81.0,-253.14999999999998
81.01666666666667,-253.14999999999998
81.03333333333333,-253.14999999999998
81.05,-253.14999999999998
81.06666666666666,-253.14999999999998
81.08333333333333,-253.14999999999998
81.1,-253.14999999999998
81.11666666666666,-253.14999999999998
81.13333333333334,-253.14999999999998
81.15,-253.14999999999998
81.16666666666667,-253.14999999999998
81.18333333333334,-253.14999999999998
81.2,-253.14999999999998
81.21666666666667,-253.14999999999998
81.23333333333333,-253.14999999999998
81.25,-253.14999999999998
81.26666666666667,-253.14999999999998
81.28333333333333,-253.14999999999998
81.3,-253.14999999999998
81.31666666666666,-253.14999999999998
81.33333333333333,-253.14999999999998
81.35,-253.14999999999998
81.36666666666666,-253.14999999999998
81.38333333333334,-253.14999999999998
81.4,-253.14999999999998
81.41666666666667,-253.14999999999998
81.43333333333334,-253.14999999999998
81.45,-253.14999999999998
81.46666666666667,-253.14999999999998
81.48333333333333,-253.14999999999998
81.5,-253.14999999999998
81.51666666666667,-253.14999999999998
81.53333333333333,-253.14999999999998
81.55,-253.14999999999998
81.56666666666666,-253.14999999999998
81.58333333333333,-253.14999999999998
81.6,-253.14999999999998
81.61666666666666,-253.14999999999998
81.63333333333334,-253.14999999999998
81.65,-253.14999999999998
81.66666666666667,-253.14999999999998
81.68333333333334,-253.14999999999998
81.7,-253.14999999999998
81.71666666666667,-253.14999999999998
81.73333333333333,-253.14999999999998
81.75,-253.14999999999998
81.76666666666667,-253.14999999999998
81.78333333333333,-253.14999999999998
81.8,-253.14999999999998
81.81666666666666,-253.14999999999998
81.83333333333333,-253.14999999999998
81.85,-253.14999999999998
81.86666666666666,-253.14999999999998
81.88333333333334,-253.14999999999998
81.9,-253.14999999999998
81.91666666666667,-253.14999999999998
81.93333333333334,-253.14999999999998
81.95,-253.14999999999998
81.96666666666667,-253.14999999999998
81.98333333333333,-253.14999999999998
82.0,-253.14999999999998
82.01666666666667,-253.14999999999998
82.03333333333333,-253.14999999999998
82.05,-253.14999999999998
82.06666666666666,-253.14999999999998
82.08333333333333,-253.14999999999998
82.1,-253.14999999999998
82.11666666666666,-253.14999999999998
82.13333333333334,-253.14999999999998
82.15,-253.14999999999998
82.16666666666667,-253.14999999999998
82.18333333333334,-253.14999999999998
82.2,-253.14999999999998
82.21666666666667,-253.14999999999998
82.23333333333333,-253.14999999999998
82.25,-253.14999999999998
82.26666666666667,-253.14999999999998
82.28333333333333,-253.14999999999998
82.3,-253.14999999999998
82.31666666666666,-253.14999999999998
82.33333333333333,-253.14999999999998
82.35,-253.14999999999998
82.36666666666666,-253.14999999999998
82.38333333333334,-253.14999999999998
82.4,-253.14999999999998
82.41666666666667,-253.14999999999998
82.43333333333334,-253.14999999999998
82.45,-253.14999999999998
82.46666666666667,-253.14999999999998
82.48333333333333,-253.14999999999998
82.5,-253.14999999999998
82.51666666666667,-253.14999999999998
82.53333333333333,-253.14999999999998
82.55,-253.14999999999998
82.56666666666666,-253.14999999999998
82.58333333333333,-253.14999999999998
82.6,-253.14999999999998
82.61666666666666,-253.14999999999998
82.63333333333334,-253.14999999999998
82.65,-253.14999999999998
82.66666666666667,-253.14999999999998
82.68333333333334,-253.14999999999998
82.7,-253.14999999999998
82.71666666666667,-253.14999999999998
82.73333333333333,-253.14999999999998
82.75,-253.14999999999998
82.76666666666667,-253.14999999999998
82.78333333333333,-253.14999999999998
82.8,-253.14999999999998
82.81666666666666,-253.14999999999998
82.83333333333333,-253.14999999999998
82.85,-253.14999999999998
82.86666666666666,-253.14999999999998
82.88333333333334,-253.14999999999998
82.9,-253.14999999999998
82.91666666666667,-253.14999999999998
82.93333333333334,-253.14999999999998
82.95,-253.14999999999998
82.96666666666667,-253.14999999999998
82.98333333333333,-253.14999999999998
83.0,-253.14999999999998
83.01666666666667,-253.14999999999998
83.03333333333333,-253.14999999999998
83.05,-253.14999999999998
83.06666666666666,-253.14999999999998
83.08333333333333,-253.14999999999998
83.1,-253.14999999999998
83.11666666666666,-253.14999999999998
83.13333333333334,-253.14999999999998
83.15,-253.14999999999998
83.16666666666667,-253.14999999999998
83.18333333333334,-253.14999999999998
83.2,-253.14999999999998
83.21666666666667,-253.14999999999998
83.23333333333333,-253.14999999999998
83.25,-253.14999999999998
83.26666666666667,-253.14999999999998
83.28333333333333,-253.14999999999998
83.3,-253.14999999999998
83.31666666666666,-253.14999999999998
83.33333333333333,-253.14999999999998
83.35,-253.14999999999998
83.36666666666666,-253.14999999999998
83.38333333333334,-253.14999999999998
83.4,-253.14999999999998
83.41666666666667,-253.14999999999998
83.43333333333334,-253.14999999999998
83.45,-253.14999999999998
83.46666666666667,-253.14999999999998
83.48333333333333,-253.14999999999998
83.5,-253.14999999999998
83.51666666666667,-253.14999999999998
83.53333333333333,-253.14999999999998
83.55,-253.14999999999998
83.56666666666666,-253.14999999999998
83.58333333333333,-253.14999999999998
83.6,-253.14999999999998
83.61666666666666,-253.14999999999998
83.63333333333334,-253.14999999999998
83.65,-253.14999999999998
83.66666666666667,-253.14999999999998
83.68333333333334,-253.14999999999998
83.7,-253.14999999999998
83.71666666666667,-253.14999999999998
83.73333333333333,-253.14999999999998
83.75,-253.14999999999998
83.76666666666667,-253.14999999999998
83.78333333333333,-253.14999999999998
83.8,-253.14999999999998
83.81666666666666,-253.14999999999998
83.83333333333333,-253.14999999999998
83.85,-253.14999999999998
83.86666666666666,-253.14999999999998
83.88333333333334,-253.14999999999998
83.9,-253.14999999999998
83.91666666666667,-253.14999999999998
83.93333333333334,-253.14999999999998
83.95,-253.14999999999998
83.96666666666667,-253.14999999999998
83.98333333333333,-253.14999999999998
84.0,-253.14999999999998
84.01666666666667,-253.14999999999998
84.03333333333333,-253.14999999999998
84.05,-253.14999999999998
84.06666666666666,-253.14999999999998
84.08333333333333,-253.14999999999998
84.1,-253.14999999999998
84.11666666666666,-253.14999999999998
84.13333333333334,-253.14999999999998
84.15,-253.14999999999998
84.16666666666667,-253.14999999999998
84.18333333333334,-253.14999999999998
84.2,-253.14999999999998
84.21666666666667,-253.14999999999998
84.23333333333333,-253.14999999999998
84.25,-253.14999999999998
84.26666666666667,-253.14999999999998
84.28333333333333,-253.14999999999998
84.3,-253.14999999999998
84.31666666666666,-253.14999999999998
84.33333333333333,-253.14999999999998
84.35,-253.14999999999998
84.36666666666666,-253.14999999999998
84.38333333333334,-253.14999999999998
84.4,-253.14999999999998
84.41666666666667,-253.14999999999998
84.43333333333334,-253.14999999999998
84.45,-253.14999999999998
84.46666666666667,-253.14999999999998
84.48333333333333,-253.14999999999998
84.5,-253.14999999999998
84.51666666666667,-253.14999999999998
84.53333333333333,-253.14999999999998
84.55,-253.14999999999998
84.56666666666666,-253.14999999999998
84.58333333333333,-253.14999999999998
84.6,-253.14999999999998
84.61666666666666,-253.14999999999998
84.63333333333334,-253.14999999999998
84.65,-253.14999999999998
84.66666666666667,-253.14999999999998
84.68333333333334,-253.14999999999998
84.7,-253.14999999999998
84.71666666666667,-253.14999999999998
84.73333333333333,-253.14999999999998
84.75,-253.14999999999998
84.76666666666667,-253.14999999999998
84.78333333333333,-253.14999999999998
84.8,-253.14999999999998
84.81666666666666,-253.14999999999998
84.83333333333333,-253.14999999999998
84.85,-253.14999999999998
84.86666666666666,-253.14999999999998
84.88333333333334,-253.14999999999998
84.9,-253.14999999999998
84.91666666666667,-253.14999999999998
84.93333333333334,-253.14999999999998
84.95,-253.14999999999998
84.96666666666667,-253.14999999999998
84.98333333333333,-253.14999999999998
85.0,-253.14999999999998
85.01666666666667,-253.14999999999998
85.03333333333333,-253.14999999999998
85.05,-253.14999999999998
85.06666666666666,-253.14999999999998
85.08333333333333,-253.14999999999998
85.1,-253.14999999999998
85.11666666666666,-253.14999999999998
85.13333333333334,-253.14999999999998
85.15,-253.14999999999998
85.16666666666667,-253.14999999999998
85.18333333333334,-253.14999999999998
85.2,-253.14999999999998
85.21666666666667,-253.14999999999998
85.23333333333333,-253.14999999999998
85.25,-253.14999999999998
85.26666666666667,-253.14999999999998
85.28333333333333,-253.14999999999998
85.3,-253.14999999999998
85.31666666666666,-253.14999999999998
85.33333333333333,-253.14999999999998
85.35,-253.14999999999998
85.36666666666666,-253.14999999999998
85.38333333333334,-253.14999999999998
85.4,-253.14999999999998
85.41666666666667,-253.14999999999998
85.43333333333334,-253.14999999999998
85.45,-253.14999999999998
85.46666666666667,-253.14999999999998
85.48333333333333,-253.14999999999998
85.5,-253.14999999999998
85.51666666666667,-253.14999999999998
85.53333333333333,-253.14999999999998
85.55,-253.14999999999998
85.56666666666666,-253.14999999999998
85.58333333333333,-253.14999999999998
85.6,-253.14999999999998
85.61666666666666,-253.14999999999998
85.63333333333334,-253.14999999999998
85.65,-253.14999999999998
85.66666666666667,-253.14999999999998
85.68333333333334,-253.14999999999998
85.7,-253.14999999999998
85.71666666666667,-253.14999999999998
85.73333333333333,-253.14999999999998
85.75,-253.14999999999998
85.76666666666667,-253.14999999999998
85.78333333333333,-253.14999999999998
85.8,-253.14999999999998
85.81666666666666,-253.14999999999998
85.83333333333333,-253.14999999999998
85.85,-253.14999999999998
85.86666666666666,-253.14999999999998
85.88333333333334,-253.14999999999998
85.9,-253.14999999999998
85.91666666666667,-253.14999999999998
85.93333333333334,-253.14999999999998
85.95,-253.14999999999998
85.96666666666667,-253.14999999999998
85.98333333333333,-253.14999999999998
86.0,-253.14999999999998
86.01666666666667,-253.14999999999998
86.03333333333333,-253.14999999999998
86.05,-253.14999999999998
86.06666666666666,-253.14999999999998
86.08333333333333,-253.14999999999998
86.1,-253.14999999999998
86.11666666666666,-253.14999999999998
86.13333333333334,-253.14999999999998
86.15,-253.14999999999998
86.16666666666667,-253.14999999999998
86.18333333333334,-253.14999999999998
86.2,-253.14999999999998
86.21666666666667,-253.14999999999998
86.23333333333333,-253.14999999999998
86.25,-253.14999999999998
86.26666666666667,-253.14999999999998
86.28333333333333,-253.14999999999998
86.3,-253.14999999999998
86.31666666666666,-253.14999999999998
86.33333333333333,-253.14999999999998
86.35,-253.14999999999998
86.36666666666666,-253.14999999999998
86.38333333333334,-253.14999999999998
86.4,-253.14999999999998
86.41666666666667,-253.14999999999998
86.43333333333334,-253.14999999999998
86.45,-253.14999999999998
86.46666666666667,-253.14999999999998
86.48333333333333,-253.14999999999998
86.5,-253.14999999999998
86.51666666666667,-253.14999999999998
86.53333333333333,-253.14999999999998
86.55,-253.14999999999998
86.56666666666666,-253.14999999999998
86.58333333333333,-253.14999999999998
86.6,-253.14999999999998
86.61666666666666,-253.14999999999998
86.63333333333334,-253.14999999999998
86.65,-253.14999999999998
86.66666666666667,-253.14999999999998
86.68333333333334,-253.14999999999998
86.7,-253.14999999999998
86.71666666666667,-253.14999999999998
86.73333333333333,-253.14999999999998
86.75,-253.14999999999998
86.76666666666667,-253.14999999999998
86.78333333333333,-253.14999999999998
86.8,-253.14999999999998
86.81666666666666,-253.14999999999998
86.83333333333333,-253.14999999999998
