,0.0,2.0,4.0,6.0,8.0,10.0,12.000000000000002,14.000000000000002,16.0,18.0,20.0,21.999999999999996,23.999999999999996,25.999999999999996,27.999999999999996,30.0
72.25,-0.9265728027881043,-14.244329294455406,-34.181831246726524,-67.28420354216267,-132.94630835682915,-250.32443827881562,-356.338032367522,-388.9593155978597,-423.3295529696787,-459.54119281097985,-497.7009912394075,-537.9308422653462,-580.3697061053768,-625.1762180488147,-672.5319081128206,-725.4741418738221
72.26666666666667,-0.924443329722183,-14.242692294911734,-34.18098963088327,-67.28483753826505,-132.9517467688695,-250.34630127234104,-356.36067339009713,-388.9671678127349,-423.322202745353,-459.51776906455785,-497.6603928001163,-537.8718183560659,-580.290865573787,-625.0760087831101,-672.4085830011397,-725.3238256672449
72.28333333333333,-0.9223208481715308,-14.241025944580928,-34.18009643134776,-67.28542863876356,-132.9571947474192,-250.3683046275221,-356.38343997360585,-388.97505250276015,-423.3148447834709,-459.4943296364333,-497.61978477308503,-537.812796029178,-580.2120394651727,-624.9758274645184,-672.2853000926148,-725.1735684099524
72.3,-0.9202055830253468,-14.239333385997787,-34.1791549593592,-67.28597750919936,-132.96264959809017,-250.39043930761864,-356.4063354427049,-388.98297624440704,-423.30748324494346,-459.47087634145845,-497.5791677531253,-537.7537753842474,-580.1332277097824,-624.8756739902145,-672.1620593133217,-725.0233700928463
72.31666666666666,-0.9180977208548495,-14.237617426918165,-34.178168475935564,-67.28648528296867,-132.96810893449347,-250.41269566592302,-356.42936125614233,-388.99094487744276,-423.30012227555943,-459.44741113293463,-497.5385424305852,-537.6947565655546,-580.0544302567416,-624.7755482656298,-672.0388605926865,-724.8732307064796
72.33333333333333,-0.9159974172016486,-14.235880588514457,-34.17714014659394,-67.28695341645145,-132.97357064244807,-250.4350637623184,-356.4525172492076,-388.9989634654482,-423.2927659372305,-459.42393607652883,-497.497909589413,-537.6357397650926,-579.975647076064,-624.6754502052689,-671.9157038637534,-724.7231502410777
72.35,-0.9139048021377913,-14.23412514474962,-34.17607301261857,-67.28738357708541,-132.9790328459043,-250.45753360384688,-356.47580187383727,-389.00703628542726,-423.2854181487027,-459.40045332236946,-497.45727010285844,-537.5767252247521,-579.8968781606233,-624.5753797335965,-671.7925890634986,-724.5731286865415
72.36666666666666,-0.9118199845668785,-14.232353154681372,-34.17496997385328,-67.28777755812312,-132.98449387611586,-250.48009532307427,-356.4992124263494,-389.0151668403205,-423.2780826364672,-459.376965076591,-497.4166249271127,-537.517713237631,-579.8181235279686,-624.4753367859901,-671.6695161331683,-724.4231660324741
72.38333333333334,-0.9097430555949664,-14.2305664891249,-34.17383377952844,-67.28813721462103,-132.98995224457454,-250.50273930668428,-356.5227452568844,-389.02335788866657,-423.2707628959053,-459.35347357341715,-497.37597509323615,-537.458704148417,-579.7393832219401,-624.3753213097206,-671.5464850186708,-724.2732622682009
72.4,-0.9076740912049402,-14.228766852817937,-34.172667024678766,-67.28846441609592,-132.99540661966685,-250.52545628495835,-356.5463959575496,-389.03161148651657,-423.2634621621269,-459.329981048628,-497.3353216977883,-537.3996983528376,-579.6606573140281,-624.2753332649122,-671.4234956709977,-724.1234173827955
72.41666666666667,-0.905613154403318,-14.226955802994965,-34.17147215042816,-67.28876101212579,-133.00085580674553,-250.54823739099336,-356.5701595284009,-389.03992903742335,-423.2561833897139,-459.3064897150377,-497.29466589251064,-537.340696296249,-579.581945904422,-624.1753726254824,-671.3005480466646,-723.9736313651093
72.43333333333334,-0.9035602969636672,-14.22513476508511,-34.17025144691659,-67.28902880791185,-133.00629873119945,-250.57107419683027,-356.59403052167,-389.04831134711156,-423.24892924037124,-459.28300174040845,-497.25400887345575,-537.2816984714241,-579.5032491227141,-624.075439380027,-671.1776421081722,-723.8239042037831
72.45,-0.9015155608579621,-14.223305046094788,-34.16900705799476,-67.28926954744203,-133.0117344240879,-250.59395873221678,-356.6180031654799,-389.05675868024457,-423.24170207738194,-459.2595192280583,-497.21335186988733,-537.2227054156368,-579.4245671282383,-623.9755335326154,-671.0547778244704,-723.6742358872864
72.46666666666667,-0.8994789794447606,-14.221467846116354,-34.16774098705941,-67.28948490240938,-133.01716200993613,-250.6168834904996,-356.6420714687974,-389.0652708172541,-423.2345039657745,-459.23604420026373,-497.17269613324646,-537.1637177071589,-579.3459001100451,-623.8756551034801,-670.9319551714002,-723.5246264039422
72.48333333333333,-0.8974505784659239,-14.219624268308971,-34.16645510357999,-67.28967646544848,-133.02258069633007,-250.63984142514823,-356.66622930952184,-389.0738471097763,-423.2273366771684,-459.21257858445006,-497.1320429264413,-537.1047359612418,-579.2672482865426,-623.7758041295614,-670.809174132136,-723.3750757419614
72.5,-0.8954303768913795,-14.217775327624851,-34.165151149993754,-67.28984574658159,-133.02798976500708,-250.66282593960307,-356.6904705076811,-389.0824865336543,-423.2202016983436,-459.1891242020894,-497.09139351362376,-537.0457608257685,-579.1886119047712,-623.6759806649309,-670.6864346975823,-723.2255838894807
72.51666666666667,-0.8934183876417636,-14.21592195849624,-34.16383074874006,-67.28999417202351,-133.0333885641833,-250.68583087250727,-356.7147888856389,-389.0911877388338,-423.21310024268905,-459.16568276009946,-497.0507491506459,-536.9867929766386,-579.1099912393606,-623.5761847810578,-670.5637368667326,-723.076150834591
72.53333333333333,-0.8914146182127213,-14.214065021654346,-34.16249540927123,-67.29012308469372,-133.03877650190856,-250.7088504798829,-356.7391783170754,-389.0999490957418,-423.2060332637542,-459.1422558445898,-497.01011107628125,-536.9278331130013,-579.0313865912192,-623.476416566913,-670.441080646974,-722.9267765653834
72.55,-0.8894190712184423,-14.212205310216435,-34.16114653492679,-67.29023374594118,-133.04415304027393,-250.73187941541926,-356.76363276634294,-389.1087687379315,-423.19900147027977,-459.11884491672794,-496.969480504262,-536.8688819524477,-578.9527982859565,-623.3766761289182,-670.3184660543335,-722.7774610699828
72.56666666666666,-0.8874317448689901,-14.210343555150574,-34.15978542959451,-67.29032733810858,-133.04951769033258,-250.75491270974473,-356.7881463196476,-389.11764460094594,-423.19200534219067,-459.0954513104569,-496.92885861621545,-536.8099402262137,-578.8742266721073,-623.2769635907288,-670.195893113682,-722.6282043365866
72.58333333333333,-0.8854526333919752,-14.208480430206281,-34.15841330410761,-67.29040496765339,-133.05487000761934,-250.77794574932204,-356.81271320933456,-389.12657445746197,-423.1850451470633,-459.0720762318532,-496.8882465555006,-536.751008674507,-578.7956721191536,-623.1772790928862,-670.0733618588303,-722.4790063534947
72.6,-0.8834817274079274,-14.206616556382482,-34.15703128234703,-67.29046766861546,-133.06020958817567,-250.8009742554258,-356.83732783232074,-389.1355559488904,-423.17812095672946,-459.04872075987856,-496.84764542190743,-536.6920880419888,-578.7171350154375,-623.0776227923076,-669.9508723325777,-722.3298671091628
72.61666666666666,-0.8815190142659951,-14.204752505992035,-34.15564040703215,-67.29051640627583,-133.06553606500552,-250.8239942635354,-356.8619847636875,-389.1445866135526,-423.1712326637509,-459.0253858483223,-496.8070562672125,-536.6331790734757,-578.6386157659658,-622.9779948616414,-669.8284245867039,-722.1807865922462
72.63333333333334,-0.8795644783459754,-14.202888806371169,-34.15424164519357,-67.29055208089171,-133.07084910489922,-250.84700210336698,-356.88667876626357,-389.15366391168214,-423.1643799975046,-459.0020723287384,-496.7664800915429,-536.574282509899,-578.5601147901455,-622.8783954885122,-669.7060186818668,-722.0317647916216
72.65,-0.8776181013307266,-14.201025943274212,-34.15283589332788,-67.29057553142465,-133.07614840557594,-250.86999437969658,-356.9114047968426,-389.16278524750385,-423.15756253974774,-458.9787809141562,-496.7259178405082,-536.5153990845372,-578.4816325194926,-622.7788248746557,-669.5836546874316,-721.882801696441
72.66666666666667,-0.8756798624533372,-14.199164363988098,-34.15142398224112,-67.29058753920351,-133.0814336931026,-250.89296795406983,-356.9361580096525,-389.17194798861703,-423.1507797395137,-458.95551220344004,-496.6853704030467,-536.4565295195512,-578.4031693953291,-622.6792832349803,-669.4613326812271,-721.7338972961624
72.68333333333334,-0.8737497387216727,-14.197304480194958,-34.15000668158961,-67.2905888314798,-133.0867047195545,-250.91591992744753,-356.9609337575829,-389.1811494829367,-423.14403092725144,-458.93226668613397,-496.6448386099086,-536.3976745228255,-578.3247258665244,-622.5797707965181,-669.3390527492625,-721.585051580582
72.7,-0.8718277051231118,-14.195446670608364,-34.14858470413045,-67.29058008484924,-133.09196126088915,-250.93884762381032,-356.98572759162954,-389.19038707337825,-423.1373153281859,-458.9090447476571,-496.60432323271607,-536.3388347851578,-578.2463023872606,-622.4802877973245,-669.2168149853834,-721.436264539883
72.71666666666667,-0.8699137348115935,-14.193591283403872,-34.14715870969435,-67.29056192852129,-133.0972031150087,-250.96174857472064,-357.0105352588361,-389.1996581105704,-423.13063207483333,-458.88584667474476,-496.56382498356396,-536.2800109777282,-578.1678994148895,-622.3808344853328,-669.094619490858,-721.2875361646526
72.73333333333333,-0.8680077992788887,-14.191738638463303,-34.1457293088954,-67.2905349474269,-133.10243009999084,-250.984620504826,-357.03535269909275,-389.208959963744,-423.123980218687,-458.86267266103926,-496.52334451508284,-536.2212037498864,-578.0895174078521,-622.2814111171931,-668.9724663739262,-721.138866445921
72.75,-0.8661098685114503,-14.189889029448322,-34.14429706659151,-67.29049968515999,-133.10764205246917,-251.007461318274,-357.06017604104164,-389.21829003000596,-423.11735874105085,-458.8395228127612,-496.4828824208906,-536.1624137272574,-578.0111568237081,-622.182017957061,-668.8503557493204,-720.9902553751916
72.76666666666667,-0.8642199111345937,-14.188042725718597,-34.142862505110294,-67.29045664675216,-133.11283882615024,-251.03026908600492,-357.085001597247,-389.2276457422245,-423.1107665630683,-458.8163971543571,-496.44243923641073,-536.1036415101281,-577.932818117276,-622.0826552753869,-668.7282877377281,-720.8417029444646
72.78333333333333,-0.8623378945447835,-14.186199974107101,-34.141426107254425,-67.29040630128344,-133.1180202904512,-251.05304203388218,-357.1098258588745,-389.23702457558784,-423.1042025549551,-458.79329563410494,-496.4020154399866,-536.0448876721083,-577.8545017388617,-621.9833233477248,-668.6062624652473,-720.6932091462601
72.8,-0.86046378503145,-14.184361000564014,-34.13998831910018,-67.29034908433285,-133.12318632924962,-251.0757785316183,-357.1346454899725,-389.2464240530588,-423.09766554445395,-458.77021812961783,-496.3616114542567,-535.9861527590418,-577.776208132647,-621.8840224535347,-668.484280062826,-720.5447739736387
72.81666666666666,-0.8585975478889283,-14.182526011679975,-34.13854955260206,-67.29028540027487,-133.12833683973253,-251.09847708245192,-357.1594573214732,-389.2558417498467,-423.0911543245859,-458.7471644531948,-496.3212276477309,-535.9274372881576,-577.6979377351852,-621.78475287502,-668.3623406656706,-720.3963974202251
72.83333333333333,-0.8567391475196986,-14.180695196097949,-34.1371101880167,-67.29021562442875,-133.1334717313379,-251.12113631353347,-357.18425834504865,-389.265275296992,-423.0846676606923,-458.7241343570225,-496.2808643365445,-535.868741747456,-577.6196909740084,-621.6855148959856,-668.2404444126602,-720.2480794802241
72.85,-0.8548885475292566,-14.178868725822165,-34.13567057615747,-67.29014010506708,-133.13859092477895,-251.1437549669751,-357.2090457068778,-389.2747223841763,-423.07820429683153,-458.70112753817716,-496.24052178635174,-535.810066595287,-577.5414682663878,-621.5863088007413,-668.1185914457429,-720.0998201484269
72.86666666666666,-0.8530457108138126,-14.1770467574322,-34.13423104049145,-67.29005916529177,-133.14369435114557,-251.16633189152603,-357.23381670138326,-389.28418076187575,-423.07176296157587,-458.6781436434123,-496.2002002143038,-535.7514122601231,-577.4632700182119,-621.4871348730524,-667.9967819093487,-719.9516194202253
72.88333333333334,-0.8512105996406379,-14.175229433209116,-34.13279187908919,-67.28997310478407,-133.14878195107588,-251.18886603482895,-357.25856876501024,-389.29364824291724,-423.0653423732443,-458.6551822737274,-496.1598997911287,-535.6927791404904,-577.3850966229766,-621.387993395127,-667.8750159498026,-719.80347729162
72.9,-0.8493831757227102,-14.173416882180392,-34.131353366437715,-67.2898822014372,-133.15385367399136,-251.21135643622299,-357.2832994700813,-389.3031227035347,-423.0589412445957,-458.6322429887283,-496.11962064324155,-535.6341676050639,-577.3069484608948,-621.2888846466727,-667.7532937147495,-719.6553937592276
72.91666666666667,-0.8475634002868622,-14.171609221089435,-34.12991575512565,-67.28978671287715,-133.15890947739186,-251.2338022200545,-357.3080065187597,-389.3126020839727,-423.05255828702735,-458.6093253107612,-496.0793628548857,-535.5755779928924,-577.2288258981255,-621.1898089039995,-667.6316153525966,-719.5073688202821
72.93333333333334,-0.8457512341371126,-14.169806555295484,-34.1284792774097,-67.28968687788007,-133.16394932620472,-251.25620258946265,-357.3326877371363,-389.32208438871083,-423.04619221434297,-458.58642872878664,-496.0391264703163,-535.5170106137247,-577.1507292861282,-621.0907664391651,-667.5099810119707,-719.3594024726336
72.95,-0.8439466377126889,-14.16800897960881,-34.127044146670485,-67.2895829176923,-133.1689731921837,-251.27855682060635,-357.35734106946916,-389.33156768639077,-423.0398417460858,-458.5635527020488,-495.9989114959314,-535.4584657484677,-577.0726589611025,-620.9917575192062,-667.3883908411943,-719.2114947147484
72.96666666666667,-0.8421495711415614,-14.166216579065784,-34.12561055876574,-67.289475037259,-133.1739810533541,-251.3008642573031,-357.38196457262086,-389.34105010941465,-423.0335056104956,-458.54069666352984,-495.9587179024004,-535.3999436497336,-576.9946152435239,-620.8927824054305,-667.2668449877816,-719.0636455457012
72.98333333333333,-0.840359994289846,-14.164429429648733,-34.124178693287874,-67.28936342636823,-133.17897289350117,-251.32312430604918,-357.40655641065314,-389.3505298533415,-423.0271825471164,-458.51786002315686,-495.9185456267827,-535.341444542444,-576.9165984377825,-620.7938413527481,-667.1453435979784,-718.9158549651718
73.0,-0.839679742320683,-14.163639940980794,-34.1239877246376,-67.29089678391809,-133.18641029233314,-251.34925555485268,-357.4363993677377,-389.3657403942181,-423.02707787724853,-458.50174138362223,-495.88560856086326,-535.2907205589571,-576.8469231680401,-620.7038373373555,-667.0334057550289,-718.778326971092
73.01666666666667,-0.8401326297369112,-14.16380933972475,-34.12502451341758,-67.29407312794947,-133.19629342985155,-251.37925878038277,-357.47149335442896,-389.38668098656814,-423.0331906585377,-458.4923397394527,-495.85990551242753,-535.247770084457,-576.7855871661043,-620.6227672645364,-666.9310274208681,-718.6510564063716
73.03333333333333,-0.8406298563039566,-14.16395067149355,-34.126024591779405,-67.29723546365042,-133.20615890980335,-251.40921380772735,-357.50655269438704,-389.40761509498924,-423.0393132059614,-458.48295511175127,-495.83422198964934,-535.2048407374328,-576.7242755065978,-620.5417275295487,-666.8286884066392,-718.5238375597573
73.05,-0.8411546629419325,-14.164125337316312,-34.12698215780348,-67.30037188813637,-133.2160020683607,-251.43911662544156,-357.5415753643158,-389.4285411115396,-423.0454443222389,-458.47358684836036,-495.80855781773283,-535.161932642111,-576.6629884306295,-620.4607183598029,-666.7263888534964,-718.3966704383963
73.06666666666666,-0.8416976311125814,-14.164355576709799,-34.127913767700086,-67.3034752668432,-133.2258164276892,-251.4689592894242,-357.5765584469611,-389.44945737626506,-423.05158281923855,-458.4642342861163,-495.782912797901,-535.1190458989098,-576.6017261626272,-620.3797399739304,-666.6241288993757,-718.2695550499818
73.08333333333333,-0.8422532633340147,-14.164646414710882,-34.128838739864406,-67.30654602500229,-133.23559583284705,-251.4987299126362,-357.6114975505738,-389.4703620550386,-423.05772750198105,-458.454896750911,-495.75728670895427,-535.0761805852884,-576.5404889104095,-620.2987925814558,-666.5219086786957,-718.1424914027176
73.1,-0.84281821632667,-14.16499573059678,-34.12977297918325,-67.30958976703828,-133.24533595450904,-251.52841413028443,-357.64638648313,-389.4912529908605,-423.06387714072713,-458.4455735554101,-495.7316793084498,-535.0333367565573,-576.4792768652998,-620.2178763825419,-666.4197283220801,-718.0154795053234
73.11666666666666,-0.8433903680627609,-14.165398806122704,-34.130727867327295,-67.31261449218378,-133.2550346368346,-251.55799709020616,-357.68121731893285,-389.5121275698282,-423.0700304328292,-458.43626399362995,-495.7060903332449,-534.9905144466408,-576.4180902022808,-620.1369915677643,-666.317587956111,-717.8885193670097
73.13333333333334,-0.8439683129191071,-14.165850317601336,-34.13171082631789,-67.31562861096666,-133.26469157822066,-251.58746515080404,-357.71598079721656,-389.53298263868504,-423.0761859599888,-458.4269673321419,-495.6805194991887,-534.9477136687149,-576.3569290801802,-620.0561383179163,-666.2154877031144,-717.7616109974551
73.15,-0.8445510809375174,-14.166345154816938,-34.13272625428437,-67.31863981336157,-133.27430779182495,-251.61680697295037,-357.75066689875393,-389.5538144912242,-423.08234214844634,-458.4176827984368,-495.6549664998169,-534.9049344155932,-576.2957936418439,-619.975316803894,-666.1134276809586,-717.6347544067931
73.16666666666667,-0.845137976999404,-14.166878711137871,-34.13377638789873,-67.32165455479407,-133.28388508908392,-251.64601401954212,-357.7852654520113,-389.5746189207386,-423.08849723885254,-458.40840956770523,-495.6294310039121,-534.8621766598558,-576.2346840142916,-619.8945271865883,-666.0114080028795,-717.5079496055638
73.18333333333334,-0.8457284857381628,-14.167446943634443,-34.13486197839878,-67.32467792179517,-133.29342567805367,-251.6750806094926,-357.8197666677704,-389.5953913228305,-423.094649270145,-458.39914674961506,-495.60391265209915,-534.8194403536318,-576.1736003088372,-619.8137696167753,-665.9094287773486,-717.3811966047193
73.2,-0.8463222134548988,-14.16804634030547,-34.13598278519299,-67.32771370270504,-133.30293188808758,-251.70400369188414,-357.854161551854,-389.6161268280919,-423.10079607897643,-458.38989337665856,-495.57841105275446,-534.7767254280072,-576.1125426211103,-619.7330442350484,-665.8074901079382,-717.2544954156026
73.21666666666667,-0.8469188514600255,-14.168673855998474,-34.137137923520825,-67.33076455218662,-133.31240599975987,-251.73278247647087,-357.88844218386663,-389.63682044522693,-423.1069353137888,-458.3806483953794,-495.5529257775629,-534.7340317920822,-576.0515110309714,-619.6523511717621,-665.7055920932007,-717.1278460499033
73.23333333333333,-0.8475181521922472,-14.169326843547143,-34.13832610464413,-67.33383218506712,-133.32185015131034,-251.7614180155783,-357.92260187315287,-389.65746719924374,-423.1130644609437,-458.3714106613536,-495.5274563571674,-534.6913593317028,-575.9905056023363,-619.571690546941,-665.6037348265791,-717.0012485196446
73.25,-0.84811991319037,-14.170002990575009,-34.13954580003346,-67.33691756543271,-133.33126629587417,-251.78991279583568,-357.95663521418584,-389.6780622543051,-423.1191808795317,-458.36217893829684,-495.50200227729107,-534.6487079079961,-575.9295263828612,-619.4910624701622,-665.50191839632,-716.8747028371615
73.26666666666667,-0.8487239660368082,-14.170700265227856,-34.14079535286734,-67.34002107519366,-133.3406561899026,-251.81827037093927,-357.990538066544,-389.69860101544884,-423.1252818413117,-458.3529519012198,-495.47656297568506,-534.6060773557942,-575.868573403502,-619.4104670404352,-665.4001428853715,-716.748209015067
73.28333333333333,-0.84933016854045,-14.171416871040698,-34.142073053329,-67.3431426566431,-133.35002139920385,-251.8464950485353,-358.02430748298076,-389.71907920701796,-423.1313645725383,-458.34372814326235,-495.4511378401535,-534.5634674820637,-575.8076466779828,-619.3299043460353,-665.2984083713025,-716.6217670662394
73.3,-0.849938399087531,-14.172151209979532,-34.143377189083694,-67.34628192893209,-133.35936331383218,-251.87459163335598,-358.0579416052528,-389.7394929282616,-423.1374262950374,-458.33450618557765,-495.42572620778634,-534.5208780644718,-575.7467462021976,-619.2493744642923,-665.1967149261999,-716.4953770037973
73.31666666666666,-0.8505485524798694,-14.172901852372243,-34.14470607871496,-67.34943828091743,-133.3686831664901,-251.9025652228012,-358.09143954302994,-389.75983868819793,-423.1434642645023,-458.32528448948995,-495.4003273655029,-534.4783088501771,-575.6858719535566,-619.1688774613527,-665.0950626165774,-716.3690388410533
73.33333333333333,-0.8511605368158791,-14.173667512471164,-34.14605809342126,-67.35261094378353,-133.37798205140416,-251.93042104841672,-358.1248012471168,-389.78011342265637,-423.14947580463803,-458.3160614702138,-495.3749405518158,-534.4357595549501,-575.6250238903516,-619.0884133918992,-664.993451503262,-716.2427525915075
73.35,-0.8517742711173201,-14.17444702854415,-34.14743167059543,-67.35579904695123,-133.3872609420896,-251.9581643559191,-358.15802738462384,-389.80031449678614,-423.155458336378,-458.3068355113866,-495.34956495972705,-534.3932298627071,-575.5642019511314,-619.007982298852,-664.8918816412615,-716.1165182688264
73.36666666666666,-0.8523896834981054,-14.175239346578007,-34.148825321776116,-67.35900166050395,-133.39652070729343,-251.9858003166495,-358.1911192211086,-389.82043969613875,-423.1614094018562,-458.2976049797532,-495.324199740629,-534.3507194254698,-575.5034060541552,-618.92758421307,-664.7903530796295,-715.9903358867962
73.38333333333334,-0.8530067097333598,-14.176043506853363,-34.150237636694385,-67.36221782692427,-133.40576212490953,-252.01333396409098,-358.22407851255474,-389.8404872092713,-423.1673266831554,-458.28836823948876,-495.29884400900335,-534.3082278637412,-575.442636096977,-618.8472191530268,-664.6888658613183,-715.8642054593045
73.4,-0.853625292127319,-14.176858632801776,-34.151667284617766,-67.36544658446496,-133.41498589392071,-252.0407701500174,-358.2569074085556,-389.8604556043912,-423.17320801608537,-458.2791236657331,-495.27349684773884,-534.2657547673543,-575.3818919561334,-618.7668871245078,-664.5874200230314,-715.7381270003173
73.41666666666667,-0.8542453786075668,-14.177683921680353,-34.15311301383712,-67.36868698404388,-133.42419264455344,-252.0681135157835,-358.2896083670884,-389.88034380210536,-423.1790513994637,-458.26986965704083,-495.2481573138512,-534.2232996967341,-575.3211734870056,-618.6865881203288,-664.4860155950602,-715.6121005238416
73.43333333333334,-0.8548669219916176,-14.178518636699199,-34.154573649894715,-67.37193810116831,-133.4333829468737,-252.09536847512663,-358.32218408055763,-389.90015104601207,-423.18485500039856,-458.260604646522,-495.2228244444293,-534.1808621845324,-575.2604805238317,-618.6063221201146,-664.3846526011283,-715.4861260439017
73.45,-0.8554898793870397,-14.179362100316094,-34.15604809298017,-67.37519904407915,-133.44255731805728,-252.12253920559738,-358.35463741243933,-389.91987687241306,-423.19061715613543,-458.2513271115704,-495.19749726265275,-534.1384417375994,-575.1998128799249,-618.5260890900936,-664.2833310582436,-715.3602035745115
73.46666666666667,-0.8561142116947376,-14.180213688474671,-34.15753531479766,-67.37846895904117,-133.45171622854986,-252.149629646357,-358.3869713436038,-389.93952108016003,-423.1963363730661,-458.24203558213054,-495.1721747837223,-534.0960378392283,-575.1391703480468,-618.4458889829638,-664.1820509765582,-715.2343331296321
73.48333333333333,-0.856739883193804,-14.181072825610881,-34.15903435512253,-67.38174703349955,-133.46086010730406,-252.1766435005901,-358.4191889272756,-389.9590837013546,-423.20201132339895,-458.2327286474987,-495.1468560205925,-534.0536499516181,-575.0785527009546,-618.3657217378505,-664.0808123592327,-715.1085147231479
73.5,-0.8573668611904736,-14.181938980289626,-34.160544318201936,-67.38503249765614,-133.46998934625364,-252.20358424118422,-358.4512932516096,-389.97856497342076,-423.2076408399774,-458.2234049617688,-495.12153998939397,-534.0112775184883,-575.0179596921237,-618.2855872803029,-663.9796152023363,-714.9827483688496
