,Room Exergy Demand [W]
76.05,-0.0803431044310872
76.06666666666666,-0.08092672485145277
76.08333333333333,-0.08129157200398496
76.1,-0.0815277186065148
76.11666666666666,-0.08168768476520834
76.13333333333334,-0.08180216447813164
76.15,-0.08188915101443274
76.16666666666667,-0.08195923573817025
76.18333333333334,-0.08201868768464177
76.2,-0.08207124537063544
76.21666666666667,-0.08211916077796357
76.23333333333333,-0.08216380874678876
76.25,-0.08220604348521453
76.26666666666667,-0.08224640778120287
76.28333333333333,-0.08228525622854835
76.3,-0.08232282820292676
76.31666666666666,-0.08235929131968153
76.33333333333333,-0.08239476756909507
76.35,-0.08242934919749001
76.36666666666666,-0.08246310847352104
76.38333333333334,-0.0824961038227271
76.4,-0.08252838375591617
76.41666666666667,-0.08255998943359949
76.43333333333334,-0.08259095641072275
76.45,-0.08262131584943412
76.46666666666667,-0.08265109538482823
76.48333333333333,-0.0826803197683612
76.5,-0.08270901136684475
76.51666666666667,-0.08273719054840402
76.53333333333333,-0.08276487599319099
76.55,-0.08279208493559997
76.56666666666666,-0.08281883339267279
76.58333333333333,-0.08284513632667541
76.6,-0.08287100779387417
76.61666666666666,-0.08289646107798417
76.63333333333334,-0.08292150879227879
76.65,-0.08294616297813091
76.66666666666667,-0.08297043516916054
76.68333333333334,-0.08299433648612961
76.7,-0.08301787767523709
76.71666666666667,-0.08304106914954829
76.73333333333333,-0.08306392106075816
76.75,-0.08308644330925843
76.76666666666667,-0.08310864558260121
76.78333333333333,-0.08313053738107867
76.8,-0.08315212803262348
76.81666666666666,-0.08317342672728907
76.83333333333333,-0.08319444249681064
76.85,-0.08321518425789126
76.86666666666666,-0.08323566080425836
76.88333333333334,-0.08325588081536511
76.9,-0.08327585285184197
76.91666666666667,-0.08329558537138543
76.93333333333334,-0.08331508672277137
76.95,-0.08333436514326453
76.96666666666667,-0.08335342876150514
76.98333333333333,-0.08337228558615296
77.0,-0.08339094351770551
77.01666666666667,-0.08614174250902301
77.03333333333333,-0.08778714842321741
77.05,-0.0887883670364995
77.06666666666666,-0.08941332510256098
77.08333333333333,-0.08981782770421745
