,Room Heat Gain [W]
77.61666666666666,-1.3829892117771883
77.63333333333334,-1.3833237927633641
77.65,-1.383654859662344
77.66666666666667,-1.3839826178124137
77.68333333333334,-1.384307262461228
77.7,-1.3846289799029061
77.71666666666667,-1.384947948206324
77.73333333333333,-1.3852643380103322
77.75,-1.3855783131092114
77.76666666666667,-1.3858900311742066
77.78333333333333,-1.386199643934333
77.8,-1.3865072979245572
77.81666666666666,-1.3868131346568588
77.83333333333333,-1.3871172910188458
77.85,-1.387419899437479
77.86666666666666,-1.3877210882742474
77.88333333333334,-1.388020981965216
77.9,-1.3883197010826887
77.91666666666667,-1.3886173626404343
77.93333333333334,-1.3889140801767856
77.95,-1.389209963781726
77.96666666666667,-1.389505120363583
77.98333333333333,-1.3897996534695722
78.0,-1.3900936635912786
78.01666666666667,-1.3390903731696957
78.03333333333333,-1.3090964411133883
78.05,-1.2913392841846265
78.06666666666666,-1.2807251663717731
78.08333333333333,-1.2742934335800935
78.1,-1.270320976566351
78.11666666666666,-1.2678032020307
78.13333333333334,-1.2661530757107509
78.15,-1.2650265131159055
78.16666666666667,-1.2642210021002636
78.18333333333334,-1.2636166914832454
78.2,-1.2631421188028527
78.21666666666667,-1.2627542438892911
78.23333333333333,-1.2624267956756285
78.25,-1.2621434553890747
78.26666666666667,-1.2618938568732423
78.28333333333333,-1.2616712309720546
78.3,-1.2614710106603373
78.31666666666666,-1.2612900002996108
78.33333333333333,-1.2611258762731419
78.35,-1.2609768834273989
78.36666666666666,-1.2608416486050373
78.38333333333334,-1.2607190632574807
78.4,-1.2606082086092252
78.41666666666667,-1.2605083065049105
78.43333333333334,-1.260418686152434
78.45,-1.260338761038732
78.46666666666667,-1.2602680123032164
78.48333333333333,-1.2602059765653242
78.5,-1.2601522364017002
78.51666666666667,-1.2601064129229598
78.53333333333333,-1.2600681600946548
78.55,-1.2600371598583933
78.56666666666666,-1.2600131180629128
78.58333333333333,-1.2599957611743473
78.6,-1.2599848335775277
78.61666666666666,-1.259980094961899
78.63333333333334,-1.2599813186068938
78.65,-1.2599882892309475
78.66666666666667,-1.2600008017193431
78.68333333333334,-1.2600186598582694
78.7,-1.2600416750723222
78.71666666666667,-1.2600696655293935
78.73333333333333,-1.2601024553976308
78.75,-1.2601398740404723
78.76666666666667,-1.2601817555299477
78.78333333333333,-1.2602279380083474
78.8,-1.2602782634297
78.81666666666666,-1.260332577084561
78.83333333333333,-1.2603907272929216
78.85,-1.260452565492172
78.86666666666666,-1.260517945579886
78.88333333333334,-1.2605867240512756
78.9,-1.2606587598663281
78.91666666666667,-1.2607339143096548
78.93333333333334,-1.2608120509763618
78.95,-1.2608930357145407
78.96666666666667,-1.2609767366469442
78.98333333333333,-1.2610630240842056
79.0,-1.2611517706741475
79.01666666666667,-1.2099459761737004
79.03333333333333,-1.1797520822034433
79.05,-1.1617972935859902
79.06666666666666,-1.1509876675539545
79.08333333333333,-1.1443623485020755
79.1,-1.1401980310388202
79.11666666666666,-1.137489930843958
79.13333333333334,-1.135650827938874
79.15,-1.1343364571834778
79.16666666666667,-1.1333441311214605
79.18333333333334,-1.1325538284638241
79.2,-1.131893921824773
79.21666666666667,-1.1313212111890456
79.23333333333333,-1.1308092706636974
79.25,-1.1303416320076092
79.26666666666667,-1.1299077844765786
79.28333333333333,-1.1295008192684994
79.3,-1.1291160347511626
79.31666666666666,-1.1287501054432747
79.33333333333333,-1.128400582704247
79.35,-1.128065591258049
79.36666666666666,-1.1277436422954754
79.38333333333334,-1.1274335162731253
79.4,-1.1271341877862444
79.41666666666667,-1.1268447764689276
79.43333333333334,-1.1265645135635773
79.45,-1.1262927187002334
79.46666666666667,-1.1260287832204086
79.48333333333333,-1.1257721578045676
79.5,-1.1255223428684986
79.51666666666667,-1.1252788810451118
79.53333333333333,-1.125041351260855
79.55,-1.1248093638936552
79.56666666666666,-1.1245825563609286
79.58333333333333,-1.1243605900309377
79.6,-1.1241431470389065
79.61666666666666,-1.1239299278544574
79.63333333333334,-1.1237206491189378
79.65,-1.1235150418233844
79.66666666666667,-1.1233128495818163
79.68333333333334,-1.1231138273101502
79.7,-1.1229177400283181
79.71666666666667,-1.1227243618879432
79.73333333333333,-1.122533475077474
79.75,-1.1223448691082467
79.76666666666667,-1.1221583402962854
79.78333333333333,-1.1219736911100882
79.8,-1.1217907295853213
79.81666666666666,-1.1216092690883215
79.83333333333333,-1.1214291278021544
79.85,-1.1212501286332706
79.86666666666666,-1.121072098818801
79.88333333333334,-1.1208948698734276
79.9,-1.1207182772589022
79.91666666666667,-1.1205421605435124
79.93333333333334,-1.1203663629705716
79.95,-1.1201907316432425
79.96666666666667,-1.1200151173287243
79.98333333333333,-1.1198393745693314
80.0,-1.119663361537232
80.01666666666667,-1.0374119399887454
80.03333333333333,-0.9887754785644272
80.05,-0.9597175669327347
80.06666666666666,-0.9420879585674811
80.08333333333333,-0.9311493462815482
80.1,-0.924144503011045
80.11666666666666,-0.9194658350594637
80.13333333333334,-0.9161738515411495
80.15,-0.9137177889365831
80.16666666666667,-0.9117734077587556
80.18333333333334,-0.9101487338445471
80.2,-0.9087292229314395
80.21666666666667,-0.9074458138529432
80.23333333333333,-0.9062562840134282
80.25,-0.9051343419236976
80.26666666666667,-0.9040632278833982
80.28333333333333,-0.903031944601768
80.3,-0.9020330254668958
80.31666666666666,-0.9010612052377382
80.33333333333333,-0.9001126205710382
80.35,-0.899184324813632
80.36666666666666,-0.8982739885753138
80.38333333333334,-0.8973797123331981
80.4,-0.8964999060799376
80.41666666666667,-0.8956332105194633
80.43333333333334,-0.8947784434603515
80.45,-0.8939345627597807
80.46666666666667,-0.8931006391456776
80.48333333333333,-0.8922758362879449
80.5,-0.8914593955221941
80.51666666666667,-0.8906506234999597
80.53333333333333,-0.8898488825477823
80.55,-0.8890535826174528
80.56666666666666,-0.8882641745483852
80.58333333333333,-0.8874801443301749
80.6,-0.8867010084030578
80.61666666666666,-0.8859263094534526
80.63333333333334,-0.8851556130553339
80.65,-0.8843885043779209
80.66666666666667,-0.8836245856279523
80.68333333333334,-0.8828634740598318
80.7,-0.8821047996374697
80.71666666666667,-0.8813482038027965
80.73333333333333,-0.8805933377921368
80.75,-0.8798398615387668
80.76666666666667,-0.8790874428638896
80.78333333333333,-0.8783357564942131
80.8,-0.8775844834253803
80.81666666666666,-0.8768333105895636
80.83333333333333,-0.8760819303043264
80.85,-0.8753300398690953
80.86666666666666,-0.8745773417670535
80.88333333333334,-0.8738235431647657
80.9,-0.8730683558062385
80.91666666666667,-0.8723114964934514
80.93333333333334,-0.8715526864705073
80.95,-0.8707916521121206
80.96666666666667,-0.8700281243982924
80.98333333333333,-0.8692618396318873
81.0,-0.8684925391898256
81.01666666666667,-0.8779793446961321
81.03333333333333,-0.8832606955404572
81.05,-0.8860908843638602
81.06666666666666,-0.8874884397131003
81.08333333333333,-0.8880452790633323
81.1,-0.8881058163066579
81.11666666666666,-0.8878707679597937
81.13333333333334,-0.8874573443102539
81.15,-0.8869341717562444
81.16666666666667,-0.8863415679707487
81.18333333333334,-0.8857033246180284
81.2,-0.8850335616905037
81.21666666666667,-0.8843407210115249
81.23333333333333,-0.8836298966245977
81.25,-0.8829041985146735
81.26666666666667,-0.8821655522962222
81.28333333333333,-0.8814151704544505
81.3,-0.8806538312168262
81.31666666666666,-0.8798820446437579
81.33333333333333,-0.8791001524695276
81.35,-0.8783083885168556
81.36666666666666,-0.8775069160705546
