,Indoor Air Temperature [°C]
77.16666666666667,15.708499084039886
77.18333333333334,15.707385045651847
77.2,15.706270428261234
77.21666666666667,15.705155289215327
77.23333333333333,15.704039668676387
77.25,15.702923596092148
77.26666666666667,15.701807094067647
77.28333333333333,15.70069018070592
77.3,15.69957287104262
77.31666666666666,15.698455177940502
77.33333333333333,15.697337112659568
77.35,15.696218685229894
77.36666666666666,15.69509990470317
77.38333333333334,15.693980779328058
77.4,15.692861316676613
77.41666666666667,15.691741523739097
77.43333333333334,15.690621406996684
77.45,15.689500972479777
77.46666666666667,15.68838022581474
77.48333333333333,15.687259172263111
77.5,15.686137816754467
77.51666666666667,15.685016163914554
77.53333333333333,15.683894218089392
77.55,15.682771983366308
77.56666666666666,15.681649463592407
77.58333333333333,15.680526662390662
77.6,15.679403583174292
77.61666666666666,15.67828022915927
77.63333333333334,15.67715660337575
77.65,15.676032708678065
77.66666666666667,15.674908547753887
77.68333333333334,15.673784123132123
77.7,15.672659437190475
77.71666666666667,15.671534492161982
77.73333333333333,15.670409290141038
77.75,15.669283833089082
77.76666666666667,15.668158122839372
77.78333333333333,15.667032161101986
77.8,15.66590594946797
77.81666666666666,15.664779489413434
77.83333333333333,15.663652782303245
77.85,15.66252582939478
77.86666666666666,15.66139863184111
77.88333333333334,15.660271190694232
77.9,15.659143506908208
77.91666666666667,15.658015581342056
77.93333333333334,15.656887414762537
77.95,15.65575900784711
77.96666666666667,15.654630361186264
77.98333333333333,15.653501475286419
78.0,15.652372350572364
78.01666666666667,15.65128465405644
78.03333333333333,15.65022132056788
78.05,15.649172410600045
78.06666666666666,15.64813212211078
78.08333333333333,15.647097057894257
78.1,15.646065220366324
78.11666666666666,15.645035427939035
78.13333333333334,15.644006975851937
78.15,15.64297943883247
78.16666666666667,15.641952556101558
78.18333333333334,15.640926164231132
78.2,15.639900157839577
78.21666666666667,15.638874466505342
78.23333333333333,15.637849041145898
78.25,15.636823845933861
78.26666666666667,15.635798853462063
78.28333333333333,15.634774041821515
78.3,15.633749392812945
78.31666666666666,15.632724890832833
78.33333333333333,15.63170052216492
78.35,15.630676274518748
78.36666666666666,15.629652136719073
78.38333333333334,15.62862809849122
78.4,15.627604150306752
78.41666666666667,15.626580283269277
78.43333333333334,15.625556489027304
78.45,15.624532759705744
78.46666666666667,15.623509087850891
78.48333333333333,15.622485466385513
78.5,15.621461888571389
78.51666666666667,15.620438347978109
78.53333333333333,15.619414838456237
78.55,15.618391354114806
78.56666666666666,15.617367889301704
78.58333333333333,15.616344438586964
78.6,15.615320996748324
78.61666666666666,15.614297558758722
78.63333333333334,15.613274119775213
78.65,15.612250675129701
78.66666666666667,15.6112272203207
78.68333333333334,15.610203751006168
78.7,15.6091802629972
78.71666666666667,15.608156752252512
78.73333333333333,15.607133214873784
78.75,15.606109647101164
78.76666666666667,15.60508604530969
78.78333333333333,15.604062406005767
78.8,15.603038725824263
78.81666666666666,15.602015001525672
78.83333333333333,15.600991229993724
78.85,15.599967408232715
78.86666666666666,15.598943533365741
78.88333333333334,15.59791960263243
78.9,15.596895613386948
78.91666666666667,15.595871563096125
78.93333333333334,15.594847449337578
78.95,15.593823269797952
78.96666666666667,15.592799022270981
78.98333333333333,15.591774704655734
79.0,15.590750314954732
79.01666666666667,15.589767517938867
79.03333333333333,15.588809246372477
79.05,15.587865558856095
79.06666666666666,15.586930651622822
79.08333333333333,15.586001125905682
79.1,15.585074982718709
79.11666666666666,15.584151039227322
79.13333333333334,15.583228589575242
79.15,15.582307207540794
79.16666666666667,15.581386631538237
79.18333333333334,15.580466697471024
79.2,15.57954729942304
79.21666666666667,15.578628366567955
79.23333333333333,15.577709849544362
79.25,15.576791712367367
79.26666666666667,15.575873927589669
79.28333333333333,15.574956473375607
79.3,15.574039331708661
79.31666666666666,15.573122487273338
79.33333333333333,15.572205926743152
79.35,15.571289638314852
79.36666666666666,15.57037361139453
79.38333333333334,15.569457836378774
79.4,15.568542304497157
79.41666666666667,15.567627007694284
79.43333333333334,15.566711938539186
79.45,15.56579709015358
79.46666666666667,15.564882456153612
79.48333333333333,15.56396803060153
79.5,15.563053807965446
79.51666666666667,15.562139783084888
79.53333333333333,15.561225951141523
79.55,15.56031230763341
79.56666666666666,15.559398848353169
79.58333333333333,15.558485569368486
79.6,15.557572467005173
79.61666666666666,15.556659537832388
79.63333333333334,15.55574677864945
79.65,15.554834186474125
79.66666666666667,15.553921758532567
79.68333333333334,15.553009492249828
79.7,15.552097385242007
79.71666666666667,15.551185435308525
79.73333333333333,15.550273640425758
79.75,15.549361998741006
79.76666666666667,15.548450508567157
79.78333333333333,15.547539168377398
79.8,15.546627976800949
79.81666666666666,15.545716932618518
79.83333333333333,15.544806034758608
79.85,15.543895282293477
79.86666666666666,15.542984674435786
79.88333333333334,15.542074210534963
79.9,15.541163890074188
79.91666666666667,15.540253712666924
79.93333333333334,15.53934367805391
79.95,15.538433786100086
79.96666666666667,15.537524036791638
79.98333333333333,15.53661443023293
80.0,15.535704966643493
80.01666666666667,15.53486231302179
80.03333333333333,15.534059165105418
80.05,15.53327961991954
80.06666666666666,15.532514394651116
80.08333333333333,15.531758054436864
80.1,15.531007404013053
80.11666666666666,15.53026055390842
80.13333333333334,15.529516377767436
80.15,15.528774196600693
80.16666666666667,15.528033594787075
80.18333333333334,15.527294312639583
80.2,15.526556183511389
80.21666666666667,15.525819096851762
80.23333333333333,15.525082976405827
80.25,15.524347767274378
80.26666666666667,15.523613428171643
80.28333333333333,15.522879926744395
80.3,15.522147236704427
80.31666666666666,15.521415336040207
80.33333333333333,15.520684205878297
80.35,15.51995382973871
80.36666666666666,15.519224193033608
80.38333333333334,15.518495282717993
80.4,15.51776708703835
80.41666666666667,15.517039595345352
80.43333333333334,15.516312797949922
80.45,15.515586686009385
80.46666666666667,15.514861251436002
80.48333333333333,15.514136486821315
80.5,15.513412385373044
80.51666666666667,15.51268894086212
80.53333333333333,15.511966147577482
80.55,15.51124400028732
80.56666666666666,15.510522494205873
80.58333333333333,15.509801624964894
80.6,15.509081388588868
80.61666666666666,15.508361781473866
80.63333333333334,15.507642800368728
80.65,15.506924442359264
80.66666666666667,15.506206704854435
80.68333333333334,15.505489585574026
80.7,15.504773082538463
80.71666666666667,15.504057194059385
80.73333333333333,15.503341918731678
80.75,15.502627255426546
80.76666666666667,15.501913203284914
80.78333333333333,15.501199761711973
80.8,15.500486930372006
80.81666666666666,15.499774709183612
80.83333333333333,15.499063098315276
80.85,15.498352098181385
80.86666666666666,15.497641709437971
80.88333333333334,15.496931932978896
80.9,15.496222769932274
80.91666666666667,15.495514221656094
80.93333333333334,15.494806289734925
80.95,15.494098975975476
80.96666666666667,15.493392282403022
80.98333333333333,15.492686211257023
81.0,15.491980764986977
81.01666666666667,15.491267612914953
81.03333333333333,15.490550170985387
81.05,15.489830430191887
81.06666666666666,15.48910955421286
81.08333333333333,15.488388225932567
81.1,15.48766684847999
81.11666666666666,15.486945661948994
81.13333333333334,15.486224811227657
81.15,15.485504385461184
81.16666666666667,15.484784441046145
81.18333333333334,15.484065015053943
81.2,15.483346133086911
81.21666666666667,15.482627813890247
81.23333333333333,15.481910072071457
81.25,15.481192919712043
81.26666666666667,15.480476367329231
81.28333333333333,15.479760424455492
81.3,15.479045099991083
81.31666666666666,15.478330402422102
81.33333333333333,15.47761633995691
81.35,15.476902920614009
81.36666666666666,15.476190152279287
81.38333333333334,15.475478042744555
81.4,15.474766599733869
81.41666666666667,15.474055830922396
81.43333333333334,15.473345743949949
81.45,15.472636346430761
81.46666666666667,15.471927645961387
81.48333333333333,15.471219650126216
81.5,15.470512366502362
81.51666666666667,15.469805802662961
81.53333333333333,15.469099966180579
81.55,15.468394864629374
81.56666666666666,15.467690505587314
81.58333333333333,15.46698689663799
81.6,15.466284045372277
81.61666666666666,15.46558195938951
81.63333333333334,15.464880646299093
81.65,15.464180113721397
81.66666666666667,15.463480369288789
81.68333333333334,15.462781420646877
81.7,15.462083275455086
81.71666666666667,15.461385941387562
81.73333333333333,15.460689426134024
81.75,15.459993737400112
81.76666666666667,15.459298882907945
81.78333333333333,15.458604870396698
81.8,15.457911707622827
81.81666666666666,15.457219402360124
81.83333333333333,15.456527962399946
81.85,15.455837395551157
81.86666666666666,15.455147709639789
81.88333333333334,15.45445891250904
81.9,15.453771012018592
81.91666666666667,15.453084016044215
81.93333333333334,15.452397932477027
81.95,15.451712769222695
81.96666666666667,15.451028534200645
81.98333333333333,15.45034523534298
82.0,15.449662880593394
82.01666666666667,15.449031477905862
82.03333333333333,15.44843055671572
82.05,15.447848197352016
82.06666666666666,15.447277445193606
82.08333333333333,15.446714231510782
82.1,15.446156167203583
82.11666666666666,15.445601842446536
82.13333333333334,15.445050419681877
82.15,15.444501396807539
82.16666666666667,15.44395446917946
82.18333333333334,15.443409449035926
82.2,15.442866218327822
82.21666666666667,15.442324701010307
82.23333333333333,15.441784846693508
82.25,15.44124662093708
82.26666666666667,15.440709999443811
82.28333333333333,15.440174964549271
82.3,15.439641503070902
82.31666666666666,15.43910960496703
82.33333333333333,15.438579262482449
82.35,15.438050469589939
82.36666666666666,15.437523221613503
82.38333333333334,15.436997514966095
82.4,15.436473346959929
82.41666666666667,15.435950715664774
82.43333333333334,15.435429619798697
82.45,15.43491005864081
82.46666666666667,15.434392031960272
82.48333333333333,15.433875539957228
82.5,15.433360583212448
82.51666666666667,15.43284716264418
82.53333333333333,15.432335279470578
82.55,15.431824935176564
82.56666666666666,15.43131613148455
82.58333333333333,15.430808870328178
82.6,15.430303153828845
82.61666666666666,15.429798984274441
82.63333333333334,15.429296364099969
82.65,15.428795295870145
82.66666666666667,15.428295782263206
82.68333333333334,15.427797826056235
82.7,15.427301430111584
82.71666666666667,15.426806597364362
82.73333333333333,15.42631333081124
82.75,15.42582163349931
82.76666666666667,15.42533150851665
82.78333333333333,15.424842958983106
82.8,15.424355988041953
82.81666666666666,15.423870598852034
82.83333333333333,15.423386794580551
82.85,15.42290457839647
82.86666666666666,15.422423953464374
82.88333333333334,15.421944922938735
82.9,15.42146748995873
82.91666666666667,15.42099165764347
82.93333333333334,15.42051742908751
82.95,15.420044807356987
82.96666666666667,15.41957379548569
82.98333333333333,15.419104396471937
83.0,15.418636613275453
83.01666666666667,15.418228782147878
83.03333333333333,15.417857014348158
83.05,15.417507397122847
83.06666666666666,15.417171810221646
83.08333333333333,15.41684550021256
83.1,15.41652567317692
83.11666666666666,15.41621067762901
83.13333333333334,15.415899529675755
83.15,15.415591636737133
83.16666666666667,15.415286636550263
83.18333333333334,15.414984303165966
83.2,15.414684491919218
83.21666666666667,15.414387107104744
83.23333333333333,15.414092082904517
83.25,15.413799372067217
83.26666666666667,15.413508939136307
83.28333333333333,15.413220756357077
83.3,15.412934801169854
83.31666666666666,15.412651054647881
83.33333333333333,15.412369500503814
83.35,15.412090124440795
83.36666666666666,15.411812913716346
83.38333333333334,15.411537856839402
83.4,15.411264943353046
83.41666666666667,15.410994163672967
83.43333333333334,15.410725508963822
83.45,15.410458971042374
83.46666666666667,15.41019454229928
83.48333333333333,15.409932215635195
83.5,15.409671984407453
83.51666666666667,15.409413842385732
83.53333333333333,15.409157783714022
83.55,15.408903802878626
83.56666666666666,15.40865189468036
83.58333333333333,15.40840205421108
83.6,15.408154276833272
83.61666666666666,15.40790855816249
83.63333333333334,15.407664894052232
83.65,15.407423280580929
83.66666666666667,15.407183714040684
83.68333333333334,15.4069461909275
83.7,15.406710707932973
83.71666666666667,15.40647726193697
83.73333333333333,15.406245850001085
83.75,15.406016469363522
83.76666666666667,15.40578911743387
83.78333333333333,15.40556379178912
83.8,15.405340490169692
83.81666666666666,15.40511921047613
83.83333333333333,15.404899950765923
83.85,15.404682709250608
83.86666666666666,15.404467484293207
83.88333333333334,15.404254274405673
83.9,15.404043078246389
83.91666666666667,15.403833894617662
83.93333333333334,15.403626722463514
83.95,15.4034215608674
83.96666666666667,15.40321840904943
83.98333333333333,15.403017266364486
84.0,15.402818132299387
84.01666666666667,15.402546006470402
84.03333333333333,15.402231606412442
84.05,15.401892823455455
84.06666666666666,15.401540101485693
84.08333333333333,15.401179555677516
84.1,15.40081478188148
84.11666666666666,15.400447907151147
84.13333333333334,15.400080200247885
84.15,15.399712426853114
84.16666666666667,15.399345056559127
84.18333333333334,15.398978383726728
84.2,15.398612598233683
84.21666666666667,15.398247827031184
84.23333333333333,15.397884158661952
84.25,15.397521657811978
84.26666666666667,15.39716037401405
84.28333333333333,15.396800346907185
84.3,15.396441609456588
84.31666666666666,15.396084189959083
84.33333333333333,15.395728113318
84.35,15.395373401874963
84.36666666666666,15.39502007596792
84.38333333333334,15.394668154318481
84.4,15.394317654309305
84.41666666666667,15.393968592189651
84.43333333333334,15.393620983232154
84.45,15.393274841856226
84.46666666666667,15.392930181726626
84.48333333333333,15.392587015834579
84.5,15.392245356564445
84.51666666666667,15.391905215750398
84.53333333333333,15.391566604723891
84.55,15.391229534354295
84.56666666666666,15.390894015083688
84.58333333333333,15.390560056956872
84.6,15.390227669647004
84.61666666666666,15.389896862478054
84.63333333333334,15.389567644444071
84.65,15.389240024225671
84.66666666666667,15.388914010204928
84.68333333333334,15.388589610477709
84.7,15.388266832864986
84.71666666666667,15.387945684922215
84.73333333333333,15.387626173947808
84.75,15.38730830699086
84.76666666666667,15.386992090857404
84.78333333333333,15.386677532116607
84.8,15.386364637105714
84.81666666666666,15.38605341193528
84.83333333333333,15.38574386249337
84.85,15.385435994449608
84.86666666666666,15.385129813259198
84.88333333333334,15.3848253241664
84.9,15.384522532208223
84.91666666666667,15.384221442217893
84.93333333333334,15.383922058827977
84.95,15.383624386473969
84.96666666666667,15.383328429397409
84.98333333333333,15.383034191649358
85.0,15.382741677093804
85.01666666666667,15.382375889410923
85.03333333333333,15.381967549892067
85.05,15.381534553322751
85.06666666666666,15.381087346749723
85.08333333333333,15.380632048219582
85.1,15.380172256172955
85.11666666666666,15.379710099978126
85.13333333333334,15.379246850442598
85.15,15.378783275032163
85.16666666666667,15.378319844868429
85.18333333333334,15.377856855593564
85.2,15.377394498125852
85.21666666666667,15.376932900222982
85.23333333333333,15.376472151007704
85.25,15.376012315526168
85.26666666666667,15.375553443458784
85.28333333333333,15.375095574386762
85.3,15.374638741018828
85.31666666666666,15.374182971203425
85.33333333333333,15.373728289210362
85.35,15.373274716568687
85.36666666666666,15.372822272631197
85.38333333333334,15.372370974966998
85.4,15.371920839644247
85.41666666666667,15.371471881440584
85.43333333333334,15.371024114003944
85.45,15.370577549979714
85.46666666666667,15.370132201112256
85.48333333333333,15.36968807832801
85.5,15.369245191804339
85.51666666666667,15.368803551026588
85.53333333333333,15.368363164836012
85.55,15.367924041470019
85.56666666666666,15.367486188595933
85.58333333333333,15.367049613339134
85.6,15.366614322306702
85.61666666666666,15.366180321607203
85.63333333333334,15.36574761686677
85.65,15.365316213242238
85.66666666666667,15.364886115432284
85.68333333333334,15.364457327686125
85.7,15.364029853810393
85.71666666666667,15.363603697174824
85.73333333333333,15.3631788607168
85.75,15.362755346944823
85.76666666666667,15.362333157941293
85.78333333333333,15.361912295365187
85.8,15.36149276045387
85.81666666666666,15.361074554025038
85.83333333333333,15.360657676478695
85.85,15.36024212779904
85.86666666666666,15.359827907556564
85.88333333333334,15.35941501491044
85.9,15.359003448611304
85.91666666666667,15.35859320700439
85.93333333333334,15.35818428803276
85.95,15.357776689241462
85.96666666666667,15.3573704077819
85.98333333333333,15.356965440416616
86.0,15.356561783524796
86.01666666666667,15.35611776644123
86.03333333333333,15.355650450235885
86.05,15.355169769875545
86.06666666666666,15.354681522433452
86.08333333333333,15.354189099726966
86.1,15.353694493542719
86.11666666666666,15.353198879272611
86.13333333333334,15.352702955093548
86.15,15.352207139318011
86.16666666666667,15.351711685399948
86.18333333333334,15.35121674908902
86.2,15.35072242774686
86.21666666666667,15.350228783445345
86.23333333333333,15.34973585659975
86.25,15.349243674064724
86.26666666666667,15.348752253981843
86.28333333333333,15.348261608713301
86.3,15.347771746643218
86.31666666666666,15.347282673303823
86.33333333333333,15.346794392096115
86.35,15.346306904764333
86.36666666666666,15.34582021171849
86.38333333333334,15.345334312261912
86.4,15.344849204758077
86.41666666666667,15.344364886757546
86.43333333333334,15.343881355097949
86.45,15.343398605985328
86.46666666666667,15.342916635062295
86.48333333333333,15.342435437466122
86.5,15.341955007879278
86.51666666666667,15.341475340574277
86.53333333333333,15.34099642945381
86.55,15.34051826808684
86.56666666666666,15.340040849741683
86.58333333333333,15.339564167416484
86.6,15.339088213867
86.61666666666666,15.338612981632878
86.63333333333334,15.338138463061625
86.65,15.337664650331533
86.66666666666667,15.337191535472641
86.68333333333334,15.336719110386753
86.7,15.336247366866246
86.71666666666667,15.335776296611357
86.73333333333333,15.335305891247003
86.75,15.334836142338304
86.76666666666667,15.334367041405017
86.78333333333333,15.333898579935465
86.8,15.333430749399326
86.81666666666666,15.332963541259744
86.83333333333333,15.332496946984577
86.85,15.332030958056862
86.86666666666666,15.331565565984818
86.88333333333334,15.331100762310825
86.9,15.330636538619785
86.91666666666667,15.330172886547132
86.93333333333334,15.329709797785767
86.95,15.329247264092885
86.96666666666667,15.328785277295765
86.98333333333333,15.328323829297403
87.0,15.3278629120814
87.01666666666667,15.327402517716394
87.03333333333333,15.326942638360094
87.05,15.326483266262755
87.06666666666666,15.32602439377024
87.08333333333333,15.325566013326977
87.1,15.325108117478067
87.11666666666666,15.324650698871153
87.13333333333334,15.324193750258416
87.15,15.323737264497595
87.16666666666667,15.323281234553178
87.18333333333334,15.322825653497091
87.2,15.322370514509203
87.21666666666667,15.32191581087767
87.23333333333333,15.321461535998935
87.25,15.321007683377616
87.26666666666667,15.320554246625989
87.28333333333333,15.320101219463709
87.3,15.31964859571707
87.31666666666666,15.319196369318092
87.33333333333333,15.318744534303676
87.35,15.318293084814513
87.36666666666666,15.31784201509356
87.38333333333334,15.317391319485125
87.4,15.31694099243316
87.41666666666667,15.316491028479675
87.43333333333334,15.316041422263254
87.45,15.315592168516957
87.46666666666667,15.31514326206684
87.48333333333333,15.314694697829623
87.5,15.314246470810986
87.51666666666667,15.313798576103125
87.53333333333333,15.313351008882876
87.55,15.3129037644091
87.56666666666666,15.31245683802058
87.58333333333333,15.312010225133747
87.6,15.311563921240008
87.61666666666666,15.311117921903588
87.63333333333334,15.310672222758853
87.65,15.310226819507989
87.66666666666667,15.309781707918546
87.68333333333334,15.309336883820833
87.7,15.308892343105697
87.71666666666667,15.308448081722076
87.73333333333333,15.308004095674505
87.75,15.307560381021005
87.76666666666667,15.307116933870589
87.78333333333333,15.306673750381265
87.8,15.30623082675777
87.81666666666666,15.305788159249573
